phase,fold,partition,model,architecture,lookback_days,station_set,seed,horizon_days,n,MAE_m,RMSE_m,bias_m,NSE,KGE,MAE_skill_vs_persistence
E4,A,validation,tcn_gru,tcn_gru,60,S4,42,1,286,0.2294947285001927,0.2930071302587284,0.0565743037120441,0.9842822216890932,0.9833974147475688,-0.0800640505357102
E4,A,validation,tcn_gru,tcn_gru,60,S4,42,3,286,0.3281041326597854,0.4223632354372419,0.0353241182165541,0.9670343278810112,0.9661576233342156,0.3965415952366649
E4,A,validation,tcn_gru,tcn_gru,60,S4,42,5,286,0.4462596681734898,0.6019635149057602,-0.0466143107747702,0.9323364377459108,0.9618413148160564,0.4167340046722508
E4,A,validation,tcn_gru,tcn_gru,60,S4,42,7,286,0.6718853911986717,0.8662651279806519,-0.0557893229447882,0.8582225788318752,0.9251074727771528,0.2626559921613901
E4,A,validation,tcn_gru,tcn_gru,60,S4,42,14,286,0.936644943994242,1.1854947316206388,-0.1962461358017024,0.719231138522646,0.8573539561719217,0.1004685897167453
E4,B,validation,persistence,tcn_gru,60,S4,42,1,62,0.2145161290322579,0.3655530498546886,-0.032258064516129,0.9309945027872958,0.9566694431455778,0.0
E4,B,validation,persistence,tcn_gru,60,S4,42,3,62,0.5146774193548387,0.7111655585114504,-0.1204838709677419,0.7705239603978722,0.8478328815108065,0.0
E4,B,validation,persistence,tcn_gru,60,S4,42,5,62,0.6679032258064516,0.8785554492571057,-0.2137096774193548,0.6906662769398197,0.774411348917677,0.0
E4,B,validation,persistence,tcn_gru,60,S4,42,7,62,0.8017741935483871,1.052313120333395,-0.2701612903225806,0.5985952285682989,0.7055399863549991,0.0
E4,B,validation,persistence,tcn_gru,60,S4,42,14,62,1.214516129032258,1.5788021183898435,-0.626774193548387,0.3269259768834424,0.5049468732195747,0.0
E4,B,validation,tcn_gru,tcn_gru,60,S4,42,1,62,0.2874020587436612,0.3723119620884569,0.2003176629351029,0.9284191508240206,0.8753630117927377,-0.3397689956471432
E4,B,validation,tcn_gru,tcn_gru,60,S4,42,3,62,0.3349535346704144,0.5429063598808165,0.0344503655260607,0.8662647872284696,0.90951561564874,0.3491971435422847
E4,B,validation,tcn_gru,tcn_gru,60,S4,42,5,62,0.458973079977497,0.6594838770848291,-0.1393815104615305,0.8257000429899548,0.8251517344649429,0.3128149973773286
E4,B,validation,tcn_gru,tcn_gru,60,S4,42,7,62,0.5401846767817775,0.7354078541972083,-0.1092774592099652,0.8039580165828384,0.8062717916968154,0.3262633280935384
E4,B,validation,tcn_gru,tcn_gru,60,S4,42,14,62,0.904887789199429,1.2618324567182178,-0.391338357713915,0.5700570650047552,0.672191761791991,0.2549396689194608
E4,C,validation,persistence,tcn_gru,60,S4,42,1,277,0.2017328519855595,0.3289793866233942,0.0015884476534296,0.9553548841246552,0.977644622149306,0.0
E4,C,validation,persistence,tcn_gru,60,S4,42,3,277,0.4883032490974729,0.7602840054565587,0.0063537906137184,0.7632174971887316,0.8810335904786388,0.0
E4,C,validation,persistence,tcn_gru,60,S4,42,5,277,0.6615162454873647,1.0256705123966467,0.0128519855595667,0.573753852715045,0.7846299942664365,0.0
E4,C,validation,persistence,tcn_gru,60,S4,42,7,277,0.8051263537906137,1.1816325975817823,0.0224548736462093,0.4422828632477958,0.7160880484096872,0.0
E4,C,validation,persistence,tcn_gru,60,S4,42,14,277,1.0539350180505416,1.3963635081637618,0.0540794223826714,0.2545565946429161,0.6117319928666797,0.0
E4,C,validation,tcn_gru,tcn_gru,60,S4,42,1,277,0.2390550280564096,0.3459895639508281,0.1540117817062761,0.9506186930210476,0.9185750659622332,-0.1850079236153452
E4,C,validation,tcn_gru,tcn_gru,60,S4,42,3,277,0.3426351917995012,0.5244270278046821,0.0065955147373115,0.8873404451275243,0.9405299897965544,0.2983147410286719
E4,C,validation,tcn_gru,tcn_gru,60,S4,42,5,277,0.4620870526947269,0.71476635721441,-0.1034950843614793,0.792998766956381,0.8918170436200006,0.3014728574741357
E4,C,validation,tcn_gru,tcn_gru,60,S4,42,7,277,0.6005102640734683,0.9236881849897256,0.0283278188399888,0.6591998010993814,0.8158972421515278,0.2541415875331776
E4,C,validation,tcn_gru,tcn_gru,60,S4,42,14,277,0.8781827307048686,1.2076385938105754,0.0012042929248257,0.4424399308029919,0.6073584698681875,0.1667581818002035
E4,D,validation,persistence,tcn_gru,60,S4,42,1,38,0.1092105263157894,0.1596295052531593,-0.0413157894736842,0.988528531674252,0.9335148117583818,0.0
E4,D,validation,persistence,tcn_gru,60,S4,42,3,38,0.3934210526315789,0.6895250081339365,-0.2313157894736842,0.8749430857522572,0.6938786191304969,0.0
E4,D,validation,persistence,tcn_gru,60,S4,42,5,38,0.763421052631579,1.4973160198027318,-0.5334210526315789,0.6943618334124293,0.4637963624621306,0.0
E4,D,validation,persistence,tcn_gru,60,S4,42,7,38,1.0628947368421056,2.0221139277602798,-0.7876315789473683,0.5998455208780628,0.3596621227770213,0.0
E4,D,validation,persistence,tcn_gru,60,S4,42,14,38,0.8089473684210525,1.4211300173860906,-0.4342105263157892,0.6755194553023375,0.5107948872403254,0.0
E4,D,validation,tcn_gru,tcn_gru,60,S4,42,1,38,0.1557838073529694,0.1833063636097092,0.0963821369723268,0.9848731758162774,0.94727443013209,-0.4264541396175516
E4,D,validation,tcn_gru,tcn_gru,60,S4,42,3,38,0.2782350108341165,0.4620806338523548,0.0016035497659129,0.943837918060618,0.8102329304851716,0.2927805744684663
E4,D,validation,tcn_gru,tcn_gru,60,S4,42,5,38,0.6399590590125637,1.2830655072181762,-0.2473938916858876,0.77557134668809,0.5504881339943595,0.1617220185288721
E4,D,validation,tcn_gru,tcn_gru,60,S4,42,7,38,0.8629200782273945,1.714083223390273,-0.5239302538570607,0.7124719294176436,0.4635922134164988,0.1881415456142366
E4,D,validation,tcn_gru,tcn_gru,60,S4,42,14,38,0.7665165651158282,1.1851571251951765,-0.0454667100467181,0.774330482440244,0.607506221178945,0.0524518713597438
E4,A,validation,persistence,tcn_gru,60,S4-CSA,42,1,286,0.2124825174825175,0.2896688487877872,-0.0056993006993007,0.984638332245271,0.9919254811489544,0.0
E4,A,validation,persistence,tcn_gru,60,S4-CSA,42,3,286,0.5437062937062938,0.7305955995418602,-0.0162937062937062,0.9013620988069022,0.9504747375016004,0.0
E4,A,validation,persistence,tcn_gru,60,S4-CSA,42,5,286,0.7651048951048952,1.009260616989979,-0.027062937062937,0.8097953313113505,0.905250930028134,0.0
E4,A,validation,persistence,tcn_gru,60,S4-CSA,42,7,286,0.9112237762237764,1.1668409626713625,-0.0383566433566433,0.7427657800511018,0.87246174168187,0.0
E4,A,validation,persistence,tcn_gru,60,S4-CSA,42,14,286,1.041258741258741,1.407014892988311,-0.0859440559440559,0.6044994670145496,0.8063844268516253,0.0
E4,A,validation,tcn_gru,tcn_gru,60,S4-CSA,42,1,286,0.2357018002555085,0.3099358605987756,0.0728044795364762,0.98241353961642,0.9628278958187192,-0.1092762032758836
E4,A,validation,tcn_gru,tcn_gru,60,S4-CSA,42,3,286,0.3065726225067685,0.3993793377668221,0.0427126629827735,0.9705245188123264,0.9616561117241772,0.4361429579618276
E4,A,validation,tcn_gru,tcn_gru,60,S4-CSA,42,5,286,0.5496743699845734,0.6916575723604723,-0.0761724237170256,0.9106701116075872,0.9209620814091184,0.2815699213253452
E4,A,validation,tcn_gru,tcn_gru,60,S4-CSA,42,7,286,0.7902594326301053,0.9872210135764736,0.0016164509108012,0.8158659139038945,0.8827018653075702,0.1327493276074973
E4,A,validation,tcn_gru,tcn_gru,60,S4-CSA,42,14,286,0.9571508076265977,1.225844461794254,-0.0410642213046137,0.6997932707123191,0.8031465029745742,0.080775248552025
E4,B,validation,persistence,tcn_gru,60,S4-CSA,42,1,62,0.2145161290322579,0.3655530498546886,-0.032258064516129,0.9309945027872958,0.9566694431455778,0.0
E4,B,validation,persistence,tcn_gru,60,S4-CSA,42,3,62,0.5146774193548387,0.7111655585114504,-0.1204838709677419,0.7705239603978722,0.8478328815108065,0.0
E4,B,validation,persistence,tcn_gru,60,S4-CSA,42,5,62,0.6679032258064516,0.8785554492571057,-0.2137096774193548,0.6906662769398197,0.774411348917677,0.0
E4,B,validation,persistence,tcn_gru,60,S4-CSA,42,7,62,0.8017741935483871,1.052313120333395,-0.2701612903225806,0.5985952285682989,0.7055399863549991,0.0
E4,B,validation,persistence,tcn_gru,60,S4-CSA,42,14,62,1.214516129032258,1.5788021183898435,-0.626774193548387,0.3269259768834424,0.5049468732195747,0.0
E4,B,validation,tcn_gru,tcn_gru,60,S4-CSA,42,1,62,0.3552491022886769,0.4617699125080551,0.2727830756671965,0.8898881319070504,0.8710669842799944,-0.6560484467592465
E4,B,validation,tcn_gru,tcn_gru,60,S4-CSA,42,3,62,0.3358371096464894,0.5037613486513696,0.1504957916082872,0.8848548630964935,0.8803584854012935,0.3474803886530132
E4,B,validation,tcn_gru,tcn_gru,60,S4-CSA,42,5,62,0.542371356237319,0.6724435195907303,0.1808658432768235,0.818782330809106,0.8489705152445034,0.1879491889226326
E4,B,validation,tcn_gru,tcn_gru,60,S4-CSA,42,7,62,0.614558172225952,0.7761640763277954,0.059398872083233,0.7816266500820743,0.7908400381656789,0.2335021790784747
E4,B,validation,tcn_gru,tcn_gru,60,S4-CSA,42,14,62,0.9891037481638694,1.3215619311176292,-0.3518325279797279,0.5283905829996507,0.588709577922613,0.1855985074879164
E4,C,validation,persistence,tcn_gru,60,S4-CSA,42,1,277,0.2017328519855595,0.3289793866233942,0.0015884476534296,0.9553548841246552,0.977644622149306,0.0
E4,C,validation,persistence,tcn_gru,60,S4-CSA,42,3,277,0.4883032490974729,0.7602840054565587,0.0063537906137184,0.7632174971887316,0.8810335904786388,0.0
E4,C,validation,persistence,tcn_gru,60,S4-CSA,42,5,277,0.6615162454873647,1.0256705123966467,0.0128519855595667,0.573753852715045,0.7846299942664365,0.0
E4,C,validation,persistence,tcn_gru,60,S4-CSA,42,7,277,0.8051263537906137,1.1816325975817823,0.0224548736462093,0.4422828632477958,0.7160880484096872,0.0
E4,C,validation,persistence,tcn_gru,60,S4-CSA,42,14,277,1.0539350180505416,1.3963635081637618,0.0540794223826714,0.2545565946429161,0.6117319928666797,0.0
E4,C,validation,tcn_gru,tcn_gru,60,S4-CSA,42,1,277,0.1983921947548105,0.2754345361427357,0.0666480031684846,0.9687051142344046,0.964609315847649,0.0165598076756886
E4,C,validation,tcn_gru,tcn_gru,60,S4-CSA,42,3,277,0.3591925999360824,0.5506861127740127,0.0619764147295416,0.8757758173987104,0.9121463938285276,0.2644066968631167
E4,C,validation,tcn_gru,tcn_gru,60,S4-CSA,42,5,277,0.5690342051543914,0.861872139774353,0.0799125829586482,0.6990250082179512,0.8241243933859358,0.1398031279864308
E4,C,validation,tcn_gru,tcn_gru,60,S4-CSA,42,7,277,0.719489475570431,1.065868679644301,-0.0014628362483497,0.5462083880770239,0.7260755309230389,0.1063645200743906
E4,C,validation,tcn_gru,tcn_gru,60,S4-CSA,42,14,277,0.9294652462027132,1.253774273324086,-0.1124308625907245,0.3990250029312809,0.6200594501312462,0.1181000438509571
E4,D,validation,persistence,tcn_gru,60,S4-CSA,42,1,38,0.1092105263157894,0.1596295052531593,-0.0413157894736842,0.988528531674252,0.9335148117583818,0.0
E4,D,validation,persistence,tcn_gru,60,S4-CSA,42,3,38,0.3934210526315789,0.6895250081339365,-0.2313157894736842,0.8749430857522572,0.6938786191304969,0.0
E4,D,validation,persistence,tcn_gru,60,S4-CSA,42,5,38,0.763421052631579,1.4973160198027318,-0.5334210526315789,0.6943618334124293,0.4637963624621306,0.0
E4,D,validation,persistence,tcn_gru,60,S4-CSA,42,7,38,1.0628947368421056,2.0221139277602798,-0.7876315789473683,0.5998455208780628,0.3596621227770213,0.0
E4,D,validation,persistence,tcn_gru,60,S4-CSA,42,14,38,0.8089473684210525,1.4211300173860906,-0.4342105263157892,0.6755194553023375,0.5107948872403254,0.0
E4,D,validation,tcn_gru,tcn_gru,60,S4-CSA,42,1,38,0.1641163849987481,0.1901400393680149,0.1321086576894707,0.983724294082808,0.9279541109661604,-0.5027524409523922
E4,D,validation,tcn_gru,tcn_gru,60,S4-CSA,42,3,38,0.4327412701280493,0.6115531825824037,0.0588925816510851,0.901626952532496,0.7150024460566087,-0.0999443655428677
E4,D,validation,tcn_gru,tcn_gru,60,S4-CSA,42,5,38,0.7032982596598172,1.3176612699246886,-0.2713000148221068,0.7633054788095783,0.5369507261121811,0.0787544340891743
E4,D,validation,tcn_gru,tcn_gru,60,S4-CSA,42,7,38,1.090709383048509,1.865886907491124,-0.4079012144239328,0.6592882773948963,0.4212019928012105,-0.0261687684041429
E4,D,validation,tcn_gru,tcn_gru,60,S4-CSA,42,14,38,0.8604266990485943,1.34665535376309,-0.0974776040252888,0.7086372947711508,0.545371540947404,-0.0636374288824523
E4,A,validation,persistence,tcn_gru,60,S4-LUA,42,1,286,0.2124825174825175,0.2896688487877872,-0.0056993006993007,0.984638332245271,0.9919254811489544,0.0
E4,A,validation,persistence,tcn_gru,60,S4-LUA,42,3,286,0.5437062937062938,0.7305955995418602,-0.0162937062937062,0.9013620988069022,0.9504747375016004,0.0
E4,A,validation,persistence,tcn_gru,60,S4-LUA,42,5,286,0.7651048951048952,1.009260616989979,-0.027062937062937,0.8097953313113505,0.905250930028134,0.0
E4,A,validation,persistence,tcn_gru,60,S4-LUA,42,7,286,0.9112237762237764,1.1668409626713625,-0.0383566433566433,0.7427657800511018,0.87246174168187,0.0
E4,A,validation,persistence,tcn_gru,60,S4-LUA,42,14,286,1.041258741258741,1.407014892988311,-0.0859440559440559,0.6044994670145496,0.8063844268516253,0.0
E4,A,validation,tcn_gru,tcn_gru,60,S4-LUA,42,1,286,0.2773707615537241,0.3600458470653064,0.1029039173234588,0.9762671227483152,0.9772913430767796,-0.305381566634278
E4,A,validation,tcn_gru,tcn_gru,60,S4-LUA,42,3,286,0.3707803195506541,0.4745814628466656,0.0884186163982307,0.958379119843907,0.9688359488927653,0.3180503447492793
E4,A,validation,tcn_gru,tcn_gru,60,S4-LUA,42,5,286,0.4623473046542881,0.6254049766812383,0.0449230677514638,0.9269639655123856,0.9532336505444732,0.3957072976367499
E4,A,validation,tcn_gru,tcn_gru,60,S4-LUA,42,7,286,0.6537194126094137,0.88021849439112,0.0371488400897775,0.853618434549837,0.9159070998135312,0.2825917961463785
E4,A,validation,tcn_gru,tcn_gru,60,S4-LUA,42,14,286,0.9287602991282524,1.2258259697114358,-0.0788778130783071,0.6998023279883461,0.8244394003315866,0.1080408141347204
E4,B,validation,persistence,tcn_gru,60,S4-LUA,42,1,62,0.2145161290322579,0.3655530498546886,-0.032258064516129,0.9309945027872958,0.9566694431455778,0.0
E4,B,validation,persistence,tcn_gru,60,S4-LUA,42,3,62,0.5146774193548387,0.7111655585114504,-0.1204838709677419,0.7705239603978722,0.8478328815108065,0.0
E4,B,validation,persistence,tcn_gru,60,S4-LUA,42,5,62,0.6679032258064516,0.8785554492571057,-0.2137096774193548,0.6906662769398197,0.774411348917677,0.0
E4,B,validation,persistence,tcn_gru,60,S4-LUA,42,7,62,0.8017741935483871,1.052313120333395,-0.2701612903225806,0.5985952285682989,0.7055399863549991,0.0
E4,B,validation,persistence,tcn_gru,60,S4-LUA,42,14,62,1.214516129032258,1.5788021183898435,-0.626774193548387,0.3269259768834424,0.5049468732195747,0.0
E4,B,validation,tcn_gru,tcn_gru,60,S4-LUA,42,1,62,0.3325976260246769,0.4159071060379636,0.106659667645731,0.910674481151533,0.8352172800864242,-0.5504550987616526
E4,B,validation,tcn_gru,tcn_gru,60,S4-LUA,42,3,62,0.4426900542359197,0.6478699325586971,0.0606320753597442,0.8095541276283644,0.7897455373815145,0.1398689012025376
E4,B,validation,tcn_gru,tcn_gru,60,S4-LUA,42,5,62,0.4856489787755472,0.6801654178549505,-0.0386984941844019,0.8145964655618809,0.7783802528671624,0.2728752310049763
E4,B,validation,tcn_gru,tcn_gru,60,S4-LUA,42,7,62,0.6273621838131258,0.8008087248423449,0.023314581282677,0.7675389728910714,0.7321883616873146,0.2175325810417662
E4,B,validation,tcn_gru,tcn_gru,60,S4-LUA,42,14,62,1.0516440980665147,1.220105938896481,0.0369927417078323,0.5980217910791459,0.6131804008668329,0.1341044610873318
E4,C,validation,persistence,tcn_gru,60,S4-LUA,42,1,277,0.2017328519855595,0.3289793866233942,0.0015884476534296,0.9553548841246552,0.977644622149306,0.0
E4,C,validation,persistence,tcn_gru,60,S4-LUA,42,3,277,0.4883032490974729,0.7602840054565587,0.0063537906137184,0.7632174971887316,0.8810335904786388,0.0
E4,C,validation,persistence,tcn_gru,60,S4-LUA,42,5,277,0.6615162454873647,1.0256705123966467,0.0128519855595667,0.573753852715045,0.7846299942664365,0.0
E4,C,validation,persistence,tcn_gru,60,S4-LUA,42,7,277,0.8051263537906137,1.1816325975817823,0.0224548736462093,0.4422828632477958,0.7160880484096872,0.0
E4,C,validation,persistence,tcn_gru,60,S4-LUA,42,14,277,1.0539350180505416,1.3963635081637618,0.0540794223826714,0.2545565946429161,0.6117319928666797,0.0
E4,C,validation,tcn_gru,tcn_gru,60,S4-LUA,42,1,277,0.2509669732681681,0.3568758410852119,-0.0757058393116033,0.9474623213606168,0.9520651203074066,-0.244056041433117
E4,C,validation,tcn_gru,tcn_gru,60,S4-LUA,42,3,277,0.358856503201736,0.510994564421811,-0.0909978943439168,0.8930377673347338,0.9238615172135308,0.2650949919645062
E4,C,validation,tcn_gru,tcn_gru,60,S4-LUA,42,5,277,0.4860285677247098,0.7132185016812351,-0.1613010536161142,0.7938943353402226,0.8928021552564532,0.265280979809296
E4,C,validation,tcn_gru,tcn_gru,60,S4-LUA,42,7,277,0.6223373476004341,0.9718820603057474,-0.1547672076087567,0.6227092186733789,0.8016938616399588,0.2270314532987164
E4,C,validation,tcn_gru,tcn_gru,60,S4-LUA,42,14,277,0.9549791093143744,1.2726510698503082,0.1488935371060662,0.3807922410771758,0.6526233498113926,0.0938918501059064
E4,D,validation,persistence,tcn_gru,60,S4-LUA,42,1,38,0.1092105263157894,0.1596295052531593,-0.0413157894736842,0.988528531674252,0.9335148117583818,0.0
E4,D,validation,persistence,tcn_gru,60,S4-LUA,42,3,38,0.3934210526315789,0.6895250081339365,-0.2313157894736842,0.8749430857522572,0.6938786191304969,0.0
E4,D,validation,persistence,tcn_gru,60,S4-LUA,42,5,38,0.763421052631579,1.4973160198027318,-0.5334210526315789,0.6943618334124293,0.4637963624621306,0.0
E4,D,validation,persistence,tcn_gru,60,S4-LUA,42,7,38,1.0628947368421056,2.0221139277602798,-0.7876315789473683,0.5998455208780628,0.3596621227770213,0.0
E4,D,validation,persistence,tcn_gru,60,S4-LUA,42,14,38,0.8089473684210525,1.4211300173860906,-0.4342105263157892,0.6755194553023375,0.5107948872403254,0.0
E4,D,validation,tcn_gru,tcn_gru,60,S4-LUA,42,1,38,0.1757202664645093,0.2055366261407907,0.0830188762671067,0.9809817250488908,0.9462687236461412,-0.6090048495545437
E4,D,validation,tcn_gru,tcn_gru,60,S4-LUA,42,3,38,0.2877445191615506,0.5490239566214378,-0.1772581566791786,0.9207151416235764,0.7747088878536459,0.2686092489539181
E4,D,validation,tcn_gru,tcn_gru,60,S4-LUA,42,5,38,0.5532156610175184,1.3201115609191358,-0.5141405365969006,0.7624243575131349,0.5361201859032618,0.2753466005285867
E4,D,validation,tcn_gru,tcn_gru,60,S4-LUA,42,7,38,0.8303276557357687,1.6915167758900929,-0.6619321266287254,0.7199928893450045,0.4654980986641631,0.2188053746481999
E4,D,validation,tcn_gru,tcn_gru,60,S4-LUA,42,14,38,0.7737610129149336,1.148864821616612,-0.0201522130244658,0.7879399303345425,0.6259857128122712,0.0434964706972192
E4,A,validation,persistence,tcn_gru,60,S4-CKH,42,1,286,0.2124825174825175,0.2896688487877872,-0.0056993006993007,0.984638332245271,0.9919254811489544,0.0
E4,A,validation,persistence,tcn_gru,60,S4-CKH,42,3,286,0.5437062937062938,0.7305955995418602,-0.0162937062937062,0.9013620988069022,0.9504747375016004,0.0
E4,A,validation,persistence,tcn_gru,60,S4-CKH,42,5,286,0.7651048951048952,1.009260616989979,-0.027062937062937,0.8097953313113505,0.905250930028134,0.0
E4,A,validation,persistence,tcn_gru,60,S4-CKH,42,7,286,0.9112237762237764,1.1668409626713625,-0.0383566433566433,0.7427657800511018,0.87246174168187,0.0
E4,A,validation,persistence,tcn_gru,60,S4-CKH,42,14,286,1.041258741258741,1.407014892988311,-0.0859440559440559,0.6044994670145496,0.8063844268516253,0.0
E4,A,validation,tcn_gru,tcn_gru,60,S4-CKH,42,1,286,0.273295363938058,0.3593031277441681,0.0626340192264606,0.9763649363232502,0.978602210666018,-0.2862016469686455
E4,A,validation,tcn_gru,tcn_gru,60,S4-CKH,42,3,286,0.3561853436406674,0.4487270433705928,0.098635793707587,0.9627904681133368,0.9666099891581522,0.3448938374197371
E4,A,validation,tcn_gru,tcn_gru,60,S4-CKH,42,5,286,0.4690083164685255,0.6048288272468574,0.0370741026134753,0.9316907552169384,0.9497198041912156,0.3870012863997885
E4,A,validation,tcn_gru,tcn_gru,60,S4-CKH,42,7,286,0.68347785418267,0.8861685218744022,0.029826880289124,0.8516327500570783,0.9177121663532232,0.2499341303240718
E4,A,validation,tcn_gru,tcn_gru,60,S4-CKH,42,14,286,0.9343066316676306,1.2104520414940407,-0.0643846836915387,0.7072850804549609,0.8360606044491937,0.1027142489693001
E4,B,validation,persistence,tcn_gru,60,S4-CKH,42,1,62,0.2145161290322579,0.3655530498546886,-0.032258064516129,0.9309945027872958,0.9566694431455778,0.0
E4,B,validation,persistence,tcn_gru,60,S4-CKH,42,3,62,0.5146774193548387,0.7111655585114504,-0.1204838709677419,0.7705239603978722,0.8478328815108065,0.0
E4,B,validation,persistence,tcn_gru,60,S4-CKH,42,5,62,0.6679032258064516,0.8785554492571057,-0.2137096774193548,0.6906662769398197,0.774411348917677,0.0
E4,B,validation,persistence,tcn_gru,60,S4-CKH,42,7,62,0.8017741935483871,1.052313120333395,-0.2701612903225806,0.5985952285682989,0.7055399863549991,0.0
E4,B,validation,persistence,tcn_gru,60,S4-CKH,42,14,62,1.214516129032258,1.5788021183898435,-0.626774193548387,0.3269259768834424,0.5049468732195747,0.0
E4,B,validation,tcn_gru,tcn_gru,60,S4-CKH,42,1,62,0.4103986874318891,0.5348696754392225,0.2986421946940881,0.852266557279924,0.7999665367387878,-0.913136738404296
E4,B,validation,tcn_gru,tcn_gru,60,S4-CKH,42,3,62,0.472622611311174,0.6466203460247256,0.2418910160564605,0.8102880684508923,0.7528535996711805,0.0817110027799188
E4,B,validation,tcn_gru,tcn_gru,60,S4-CKH,42,5,62,0.4576580274874163,0.6332503042335106,0.1050810079036218,0.8392911737264948,0.7908023168458393,0.3147839240710018
E4,B,validation,tcn_gru,tcn_gru,60,S4-CKH,42,7,62,0.5970197380742718,0.744179166369541,0.1065831199384503,0.7992536880804189,0.7650750909909714,0.2553767097041872
E4,B,validation,tcn_gru,tcn_gru,60,S4-CKH,42,14,62,0.9962929272651672,1.2260296566721327,-0.043542280658599,0.5941090391406264,0.6194729663076205,0.1796791302730364
E4,C,validation,persistence,tcn_gru,60,S4-CKH,42,1,277,0.2017328519855595,0.3289793866233942,0.0015884476534296,0.9553548841246552,0.977644622149306,0.0
E4,C,validation,persistence,tcn_gru,60,S4-CKH,42,3,277,0.4883032490974729,0.7602840054565587,0.0063537906137184,0.7632174971887316,0.8810335904786388,0.0
E4,C,validation,persistence,tcn_gru,60,S4-CKH,42,5,277,0.6615162454873647,1.0256705123966467,0.0128519855595667,0.573753852715045,0.7846299942664365,0.0
E4,C,validation,persistence,tcn_gru,60,S4-CKH,42,7,277,0.8051263537906137,1.1816325975817823,0.0224548736462093,0.4422828632477958,0.7160880484096872,0.0
E4,C,validation,persistence,tcn_gru,60,S4-CKH,42,14,277,1.0539350180505416,1.3963635081637618,0.0540794223826714,0.2545565946429161,0.6117319928666797,0.0
E4,C,validation,tcn_gru,tcn_gru,60,S4-CKH,42,1,277,0.3058789480205907,0.4022175778559109,0.1821246781245894,0.933264230240846,0.9129667634129992,-0.5162574910827422
E4,C,validation,tcn_gru,tcn_gru,60,S4-CKH,42,3,277,0.3688538333870443,0.5298020900097862,0.0231084177253046,0.8850192246106775,0.9019021991250236,0.244621382166115
E4,C,validation,tcn_gru,tcn_gru,60,S4-CKH,42,5,277,0.4499870679826082,0.6638427927583254,0.024972707231122,0.8214436844479485,0.881646664143802,0.319764146304396
E4,C,validation,tcn_gru,tcn_gru,60,S4-CKH,42,7,277,0.5991134158928041,0.9132130597005113,-0.043747405648662,0.6668856899037867,0.802194578695378,0.2558765303456787
E4,C,validation,tcn_gru,tcn_gru,60,S4-CKH,42,14,277,0.8807537781202405,1.1970556332864428,-0.0503432459004951,0.452169301096454,0.6273578888159108,0.1643187074765136
E4,D,validation,persistence,tcn_gru,60,S4-CKH,42,1,38,0.1092105263157894,0.1596295052531593,-0.0413157894736842,0.988528531674252,0.9335148117583818,0.0
E4,D,validation,persistence,tcn_gru,60,S4-CKH,42,3,38,0.3934210526315789,0.6895250081339365,-0.2313157894736842,0.8749430857522572,0.6938786191304969,0.0
E4,D,validation,persistence,tcn_gru,60,S4-CKH,42,5,38,0.763421052631579,1.4973160198027318,-0.5334210526315789,0.6943618334124293,0.4637963624621306,0.0
E4,D,validation,persistence,tcn_gru,60,S4-CKH,42,7,38,1.0628947368421056,2.0221139277602798,-0.7876315789473683,0.5998455208780628,0.3596621227770213,0.0
E4,D,validation,persistence,tcn_gru,60,S4-CKH,42,14,38,0.8089473684210525,1.4211300173860906,-0.4342105263157892,0.6755194553023375,0.5107948872403254,0.0
E4,D,validation,tcn_gru,tcn_gru,60,S4-CKH,42,1,38,0.3025558865697759,0.3433170721670628,0.2431395256519315,0.9469380170872264,0.8632029360679098,-1.77039125051843
E4,D,validation,tcn_gru,tcn_gru,60,S4-CKH,42,3,38,0.3703352544495933,0.535756770698376,0.0070241249548759,0.9245006868595802,0.7693401803535092,0.0586796207970203
E4,D,validation,tcn_gru,tcn_gru,60,S4-CKH,42,5,38,0.5761515270095121,1.2849014197716218,-0.3913607058085896,0.7749286263229251,0.5475518974446913,0.2453030669989155
E4,D,validation,tcn_gru,tcn_gru,60,S4-CKH,42,7,38,0.9021755311677332,1.7291319782647427,-0.4628101071872211,0.7074010745980737,0.460460959689083,0.1512089580496695
E4,D,validation,tcn_gru,tcn_gru,60,S4-CKH,42,14,38,0.8176633795625284,1.2471582409080626,0.0055000023151696,0.7501012071178755,0.5759626793269175,-0.0107745095437894
E4,A,validation,persistence,tcn_gru,60,S4-VIE,42,1,286,0.2124825174825175,0.2896688487877872,-0.0056993006993007,0.984638332245271,0.9919254811489544,0.0
E4,A,validation,persistence,tcn_gru,60,S4-VIE,42,3,286,0.5437062937062938,0.7305955995418602,-0.0162937062937062,0.9013620988069022,0.9504747375016004,0.0
E4,A,validation,persistence,tcn_gru,60,S4-VIE,42,5,286,0.7651048951048952,1.009260616989979,-0.027062937062937,0.8097953313113505,0.905250930028134,0.0
E4,A,validation,persistence,tcn_gru,60,S4-VIE,42,7,286,0.9112237762237764,1.1668409626713625,-0.0383566433566433,0.7427657800511018,0.87246174168187,0.0
E4,A,validation,persistence,tcn_gru,60,S4-VIE,42,14,286,1.041258741258741,1.407014892988311,-0.0859440559440559,0.6044994670145496,0.8063844268516253,0.0
E4,A,validation,tcn_gru,tcn_gru,60,S4-VIE,42,1,286,0.2656509928686634,0.347694379246218,0.0635379136108847,0.977867517921796,0.974558660659786,-0.2502251762454786
