fold,station_set,seed,model,horizon_days,threshold_name,threshold_m,hits,misses,false_alarms,POD_recall,FAR,CSI,F1,event_count,mean_peak_magnitude_error_m,mean_absolute_peak_timing_error_days,evidence_class
A,S4,62,tcn_gru,6,train_q95,10.08,0,0,0,,,,,0,,,exploratory
A,S4,62,tcn_gru,7,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
A,S4,62,tcn_gru,7,train_q90,8.84,0,0,0,,,,,0,,,exploratory
A,S4,62,tcn_gru,7,train_q95,10.08,0,0,0,,,,,0,,,exploratory
A,S4,62,tcn_gru,8,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
A,S4,62,tcn_gru,8,train_q90,8.84,0,0,0,,,,,0,,,exploratory
A,S4,62,tcn_gru,8,train_q95,10.08,0,0,0,,,,,0,,,exploratory
A,S4,62,tcn_gru,9,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
A,S4,62,tcn_gru,9,train_q90,8.84,0,0,0,,,,,0,,,exploratory
A,S4,62,tcn_gru,9,train_q95,10.08,0,0,0,,,,,0,,,exploratory
A,S4,62,tcn_gru,10,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
A,S4,62,tcn_gru,10,train_q90,8.84,0,0,0,,,,,0,,,exploratory
A,S4,62,tcn_gru,10,train_q95,10.08,0,0,0,,,,,0,,,exploratory
A,S4,62,tcn_gru,11,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
A,S4,62,tcn_gru,11,train_q90,8.84,0,0,0,,,,,0,,,exploratory
A,S4,62,tcn_gru,11,train_q95,10.08,0,0,0,,,,,0,,,exploratory
A,S4,62,tcn_gru,12,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
A,S4,62,tcn_gru,12,train_q90,8.84,0,0,0,,,,,0,,,exploratory
A,S4,62,tcn_gru,12,train_q95,10.08,0,0,0,,,,,0,,,exploratory
A,S4,62,tcn_gru,13,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
A,S4,62,tcn_gru,13,train_q90,8.84,0,0,0,,,,,0,,,exploratory
A,S4,62,tcn_gru,13,train_q95,10.08,0,0,0,,,,,0,,,exploratory
A,S4,62,tcn_gru,14,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
A,S4,62,tcn_gru,14,train_q90,8.84,0,0,0,,,,,0,,,exploratory
A,S4,62,tcn_gru,14,train_q95,10.08,0,0,0,,,,,0,,,exploratory
A,S4,72,tcn_gru,1,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
A,S4,72,tcn_gru,1,train_q90,8.84,0,0,0,,,,,0,,,exploratory
A,S4,72,tcn_gru,1,train_q95,10.08,0,0,0,,,,,0,,,exploratory
A,S4,72,tcn_gru,2,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
A,S4,72,tcn_gru,2,train_q90,8.84,0,0,0,,,,,0,,,exploratory
A,S4,72,tcn_gru,2,train_q95,10.08,0,0,0,,,,,0,,,exploratory
A,S4,72,tcn_gru,3,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
A,S4,72,tcn_gru,3,train_q90,8.84,0,0,0,,,,,0,,,exploratory
A,S4,72,tcn_gru,3,train_q95,10.08,0,0,0,,,,,0,,,exploratory
A,S4,72,tcn_gru,4,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
A,S4,72,tcn_gru,4,train_q90,8.84,0,0,0,,,,,0,,,exploratory
A,S4,72,tcn_gru,4,train_q95,10.08,0,0,0,,,,,0,,,exploratory
A,S4,72,tcn_gru,5,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
A,S4,72,tcn_gru,5,train_q90,8.84,0,0,0,,,,,0,,,exploratory
A,S4,72,tcn_gru,5,train_q95,10.08,0,0,0,,,,,0,,,exploratory
A,S4,72,tcn_gru,6,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
A,S4,72,tcn_gru,6,train_q90,8.84,0,0,0,,,,,0,,,exploratory
A,S4,72,tcn_gru,6,train_q95,10.08,0,0,0,,,,,0,,,exploratory
A,S4,72,tcn_gru,7,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
A,S4,72,tcn_gru,7,train_q90,8.84,0,0,0,,,,,0,,,exploratory
A,S4,72,tcn_gru,7,train_q95,10.08,0,0,0,,,,,0,,,exploratory
A,S4,72,tcn_gru,8,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
A,S4,72,tcn_gru,8,train_q90,8.84,0,0,0,,,,,0,,,exploratory
A,S4,72,tcn_gru,8,train_q95,10.08,0,0,0,,,,,0,,,exploratory
A,S4,72,tcn_gru,9,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
A,S4,72,tcn_gru,9,train_q90,8.84,0,0,0,,,,,0,,,exploratory
A,S4,72,tcn_gru,9,train_q95,10.08,0,0,0,,,,,0,,,exploratory
A,S4,72,tcn_gru,10,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
A,S4,72,tcn_gru,10,train_q90,8.84,0,0,0,,,,,0,,,exploratory
A,S4,72,tcn_gru,10,train_q95,10.08,0,0,0,,,,,0,,,exploratory
A,S4,72,tcn_gru,11,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
A,S4,72,tcn_gru,11,train_q90,8.84,0,0,0,,,,,0,,,exploratory
A,S4,72,tcn_gru,11,train_q95,10.08,0,0,0,,,,,0,,,exploratory
A,S4,72,tcn_gru,12,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
A,S4,72,tcn_gru,12,train_q90,8.84,0,0,0,,,,,0,,,exploratory
A,S4,72,tcn_gru,12,train_q95,10.08,0,0,0,,,,,0,,,exploratory
A,S4,72,tcn_gru,13,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
A,S4,72,tcn_gru,13,train_q90,8.84,0,0,0,,,,,0,,,exploratory
A,S4,72,tcn_gru,13,train_q95,10.08,0,0,0,,,,,0,,,exploratory
A,S4,72,tcn_gru,14,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
A,S4,72,tcn_gru,14,train_q90,8.84,0,0,0,,,,,0,,,exploratory
A,S4,72,tcn_gru,14,train_q95,10.08,0,0,0,,,,,0,,,exploratory
A,S4,82,tcn_gru,1,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
A,S4,82,tcn_gru,1,train_q90,8.84,0,0,0,,,,,0,,,exploratory
A,S4,82,tcn_gru,1,train_q95,10.08,0,0,0,,,,,0,,,exploratory
A,S4,82,tcn_gru,2,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
A,S4,82,tcn_gru,2,train_q90,8.84,0,0,0,,,,,0,,,exploratory
A,S4,82,tcn_gru,2,train_q95,10.08,0,0,0,,,,,0,,,exploratory
A,S4,82,tcn_gru,3,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
A,S4,82,tcn_gru,3,train_q90,8.84,0,0,0,,,,,0,,,exploratory
A,S4,82,tcn_gru,3,train_q95,10.08,0,0,0,,,,,0,,,exploratory
A,S4,82,tcn_gru,4,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
A,S4,82,tcn_gru,4,train_q90,8.84,0,0,0,,,,,0,,,exploratory
A,S4,82,tcn_gru,4,train_q95,10.08,0,0,0,,,,,0,,,exploratory
A,S4,82,tcn_gru,5,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
A,S4,82,tcn_gru,5,train_q90,8.84,0,0,0,,,,,0,,,exploratory
A,S4,82,tcn_gru,5,train_q95,10.08,0,0,0,,,,,0,,,exploratory
A,S4,82,tcn_gru,6,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
A,S4,82,tcn_gru,6,train_q90,8.84,0,0,0,,,,,0,,,exploratory
A,S4,82,tcn_gru,6,train_q95,10.08,0,0,0,,,,,0,,,exploratory
A,S4,82,tcn_gru,7,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
A,S4,82,tcn_gru,7,train_q90,8.84,0,0,0,,,,,0,,,exploratory
A,S4,82,tcn_gru,7,train_q95,10.08,0,0,0,,,,,0,,,exploratory
A,S4,82,tcn_gru,8,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
A,S4,82,tcn_gru,8,train_q90,8.84,0,0,0,,,,,0,,,exploratory
A,S4,82,tcn_gru,8,train_q95,10.08,0,0,0,,,,,0,,,exploratory
A,S4,82,tcn_gru,9,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
A,S4,82,tcn_gru,9,train_q90,8.84,0,0,0,,,,,0,,,exploratory
A,S4,82,tcn_gru,9,train_q95,10.08,0,0,0,,,,,0,,,exploratory
A,S4,82,tcn_gru,10,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
A,S4,82,tcn_gru,10,train_q90,8.84,0,0,0,,,,,0,,,exploratory
A,S4,82,tcn_gru,10,train_q95,10.08,0,0,0,,,,,0,,,exploratory
A,S4,82,tcn_gru,11,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
A,S4,82,tcn_gru,11,train_q90,8.84,0,0,0,,,,,0,,,exploratory
A,S4,82,tcn_gru,11,train_q95,10.08,0,0,0,,,,,0,,,exploratory
A,S4,82,tcn_gru,12,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
A,S4,82,tcn_gru,12,train_q90,8.84,0,0,0,,,,,0,,,exploratory
A,S4,82,tcn_gru,12,train_q95,10.08,0,0,0,,,,,0,,,exploratory
A,S4,82,tcn_gru,13,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
A,S4,82,tcn_gru,13,train_q90,8.84,0,0,0,,,,,0,,,exploratory
A,S4,82,tcn_gru,13,train_q95,10.08,0,0,0,,,,,0,,,exploratory
A,S4,82,tcn_gru,14,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
A,S4,82,tcn_gru,14,train_q90,8.84,0,0,0,,,,,0,,,exploratory
A,S4,82,tcn_gru,14,train_q95,10.08,0,0,0,,,,,0,,,exploratory
B,S0,42,tcn_gru,1,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
B,S0,42,tcn_gru,1,train_q90,8.88,1,0,2,1.0,0.6666666666666666,0.3333333333333333,0.5,1,0.15081407546997028,1.0,exploratory
B,S0,42,tcn_gru,1,train_q95,10.105,0,0,0,,,,,0,,,exploratory
B,S0,42,tcn_gru,2,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
B,S0,42,tcn_gru,2,train_q90,8.88,0,1,3,0.0,1.0,0.0,0.0,1,0.3943865776062001,2.0,exploratory
B,S0,42,tcn_gru,2,train_q95,10.105,0,0,0,,,,,0,,,exploratory
B,S0,42,tcn_gru,3,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
B,S0,42,tcn_gru,3,train_q90,8.88,0,1,3,0.0,1.0,0.0,0.0,1,-0.14620386123657347,2.0,exploratory
B,S0,42,tcn_gru,3,train_q95,10.105,0,0,0,,,,,0,,,exploratory
B,S0,42,tcn_gru,4,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
B,S0,42,tcn_gru,4,train_q90,8.88,0,1,3,0.0,1.0,0.0,0.0,1,-0.746817512512207,2.0,exploratory
B,S0,42,tcn_gru,4,train_q95,10.105,0,0,0,,,,,0,,,exploratory
B,S0,42,tcn_gru,5,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
B,S0,42,tcn_gru,5,train_q90,8.88,0,1,2,0.0,1.0,0.0,0.0,1,-1.2507797813415529,2.0,exploratory
B,S0,42,tcn_gru,5,train_q95,10.105,0,0,0,,,,,0,,,exploratory
B,S0,42,tcn_gru,6,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
B,S0,42,tcn_gru,6,train_q90,8.88,0,1,3,0.0,1.0,0.0,0.0,1,-1.6878901386260994,2.0,exploratory
B,S0,42,tcn_gru,6,train_q95,10.105,0,0,0,,,,,0,,,exploratory
B,S0,42,tcn_gru,7,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
B,S0,42,tcn_gru,7,train_q90,8.88,0,1,2,0.0,1.0,0.0,0.0,1,-1.9312196350097661,2.0,exploratory
B,S0,42,tcn_gru,7,train_q95,10.105,0,0,0,,,,,0,,,exploratory
B,S0,42,tcn_gru,8,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
B,S0,42,tcn_gru,8,train_q90,8.88,0,1,2,0.0,1.0,0.0,0.0,1,-2.1728061389923097,2.0,exploratory
B,S0,42,tcn_gru,8,train_q95,10.105,0,0,0,,,,,0,,,exploratory
B,S0,42,tcn_gru,9,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
B,S0,42,tcn_gru,9,train_q90,8.88,0,1,3,0.0,1.0,0.0,0.0,1,-2.1528282165527344,2.0,exploratory
B,S0,42,tcn_gru,9,train_q95,10.105,0,0,0,,,,,0,,,exploratory
B,S0,42,tcn_gru,10,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
B,S0,42,tcn_gru,10,train_q90,8.88,0,1,2,0.0,1.0,0.0,0.0,1,-2.3440705776214603,2.0,exploratory
B,S0,42,tcn_gru,10,train_q95,10.105,0,0,0,,,,,0,,,exploratory
B,S0,42,tcn_gru,11,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
B,S0,42,tcn_gru,11,train_q90,8.88,0,1,3,0.0,1.0,0.0,0.0,1,-2.781410484313964,2.0,exploratory
B,S0,42,tcn_gru,11,train_q95,10.105,0,0,0,,,,,0,,,exploratory
B,S0,42,tcn_gru,12,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
B,S0,42,tcn_gru,12,train_q90,8.88,0,1,2,0.0,1.0,0.0,0.0,1,-2.790780453681945,1.0,exploratory
B,S0,42,tcn_gru,12,train_q95,10.105,0,0,0,,,,,0,,,exploratory
B,S0,42,tcn_gru,13,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
B,S0,42,tcn_gru,13,train_q90,8.88,0,1,3,0.0,1.0,0.0,0.0,1,-2.6703374624252314,2.0,exploratory
B,S0,42,tcn_gru,13,train_q95,10.105,0,0,0,,,,,0,,,exploratory
B,S0,42,tcn_gru,14,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
B,S0,42,tcn_gru,14,train_q90,8.88,0,1,3,0.0,1.0,0.0,0.0,1,-2.909409213066101,2.0,exploratory
B,S0,42,tcn_gru,14,train_q95,10.105,0,0,0,,,,,0,,,exploratory
B,S0,52,tcn_gru,1,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
B,S0,52,tcn_gru,1,train_q90,8.88,1,0,2,1.0,0.6666666666666666,0.3333333333333333,0.5,1,0.14506505012512072,1.0,exploratory
B,S0,52,tcn_gru,1,train_q95,10.105,0,0,0,,,,,0,,,exploratory
B,S0,52,tcn_gru,2,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
B,S0,52,tcn_gru,2,train_q90,8.88,0,1,3,0.0,1.0,0.0,0.0,1,0.29705446243286104,2.0,exploratory
B,S0,52,tcn_gru,2,train_q95,10.105,0,0,0,,,,,0,,,exploratory
B,S0,52,tcn_gru,3,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
B,S0,52,tcn_gru,3,train_q90,8.88,0,1,1,0.0,1.0,0.0,0.0,1,-0.5830078887939454,2.0,exploratory
B,S0,52,tcn_gru,3,train_q95,10.105,0,0,0,,,,,0,,,exploratory
B,S0,52,tcn_gru,4,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
B,S0,52,tcn_gru,4,train_q90,8.88,0,1,1,0.0,1.0,0.0,0.0,1,-1.0425523471832285,2.0,exploratory
B,S0,52,tcn_gru,4,train_q95,10.105,0,0,0,,,,,0,,,exploratory
B,S0,52,tcn_gru,5,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
B,S0,52,tcn_gru,5,train_q90,8.88,0,1,1,0.0,1.0,0.0,0.0,1,-1.671812973022461,2.0,exploratory
B,S0,52,tcn_gru,5,train_q95,10.105,0,0,0,,,,,0,,,exploratory
B,S0,52,tcn_gru,6,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
B,S0,52,tcn_gru,6,train_q90,8.88,0,1,2,0.0,1.0,0.0,0.0,1,-1.9471962738037112,2.0,exploratory
B,S0,52,tcn_gru,6,train_q95,10.105,0,0,0,,,,,0,,,exploratory
B,S0,52,tcn_gru,7,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
B,S0,52,tcn_gru,7,train_q90,8.88,0,1,0,0.0,,0.0,0.0,1,-2.639141302108764,2.0,exploratory
B,S0,52,tcn_gru,7,train_q95,10.105,0,0,0,,,,,0,,,exploratory
B,S0,52,tcn_gru,8,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
B,S0,52,tcn_gru,8,train_q90,8.88,0,1,0,0.0,,0.0,0.0,1,-2.8381835937499993,2.0,exploratory
B,S0,52,tcn_gru,8,train_q95,10.105,0,0,0,,,,,0,,,exploratory
B,S0,52,tcn_gru,9,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
B,S0,52,tcn_gru,9,train_q90,8.88,0,1,0,0.0,,0.0,0.0,1,-2.943638591766357,2.0,exploratory
B,S0,52,tcn_gru,9,train_q95,10.105,0,0,0,,,,,0,,,exploratory
B,S0,52,tcn_gru,10,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
B,S0,52,tcn_gru,10,train_q90,8.88,0,1,1,0.0,1.0,0.0,0.0,1,-2.8110354185104365,2.0,exploratory
B,S0,52,tcn_gru,10,train_q95,10.105,0,0,0,,,,,0,,,exploratory
B,S0,52,tcn_gru,11,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
B,S0,52,tcn_gru,11,train_q90,8.88,0,1,1,0.0,1.0,0.0,0.0,1,-3.293218989372253,2.0,exploratory
B,S0,52,tcn_gru,11,train_q95,10.105,0,0,0,,,,,0,,,exploratory
B,S0,52,tcn_gru,12,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
B,S0,52,tcn_gru,12,train_q90,8.88,0,1,1,0.0,1.0,0.0,0.0,1,-3.232874407768249,1.0,exploratory
B,S0,52,tcn_gru,12,train_q95,10.105,0,0,0,,,,,0,,,exploratory
B,S0,52,tcn_gru,13,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
B,S0,52,tcn_gru,13,train_q90,8.88,0,1,5,0.0,1.0,0.0,0.0,1,-2.8272594165801994,2.0,exploratory
B,S0,52,tcn_gru,13,train_q95,10.105,0,0,0,,,,,0,,,exploratory
B,S0,52,tcn_gru,14,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
B,S0,52,tcn_gru,14,train_q90,8.88,0,1,0,0.0,,0.0,0.0,1,-3.758310232162475,2.0,exploratory
B,S0,52,tcn_gru,14,train_q95,10.105,0,0,0,,,,,0,,,exploratory
B,S0,62,tcn_gru,1,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
B,S0,62,tcn_gru,1,train_q90,8.88,0,1,1,0.0,1.0,0.0,0.0,1,0.092115125656127,1.0,exploratory
B,S0,62,tcn_gru,1,train_q95,10.105,0,0,0,,,,,0,,,exploratory
B,S0,62,tcn_gru,2,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
B,S0,62,tcn_gru,2,train_q90,8.88,0,1,2,0.0,1.0,0.0,0.0,1,0.2196416950225828,2.0,exploratory
B,S0,62,tcn_gru,2,train_q95,10.105,0,0,0,,,,,0,,,exploratory
B,S0,62,tcn_gru,3,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
B,S0,62,tcn_gru,3,train_q90,8.88,0,1,2,0.0,1.0,0.0,0.0,1,-0.2455512619018556,2.0,exploratory
B,S0,62,tcn_gru,3,train_q95,10.105,0,0,0,,,,,0,,,exploratory
B,S0,62,tcn_gru,4,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
B,S0,62,tcn_gru,4,train_q90,8.88,0,1,3,0.0,1.0,0.0,0.0,1,-0.6911399078369147,2.0,exploratory
B,S0,62,tcn_gru,4,train_q95,10.105,0,0,0,,,,,0,,,exploratory
B,S0,62,tcn_gru,5,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
B,S0,62,tcn_gru,5,train_q90,8.88,0,1,4,0.0,1.0,0.0,0.0,1,-1.238577251434327,2.0,exploratory
B,S0,62,tcn_gru,5,train_q95,10.105,0,0,0,,,,,0,,,exploratory
B,S0,62,tcn_gru,6,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
B,S0,62,tcn_gru,6,train_q90,8.88,0,1,4,0.0,1.0,0.0,0.0,1,-1.7054878711700443,2.0,exploratory
B,S0,62,tcn_gru,6,train_q95,10.105,0,0,0,,,,,0,,,exploratory
B,S0,62,tcn_gru,7,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
B,S0,62,tcn_gru,7,train_q90,8.88,0,1,4,0.0,1.0,0.0,0.0,1,-1.5326609134674074,2.0,exploratory
B,S0,62,tcn_gru,7,train_q95,10.105,0,0,0,,,,,0,,,exploratory
B,S0,62,tcn_gru,8,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
B,S0,62,tcn_gru,8,train_q90,8.88,0,1,4,0.0,1.0,0.0,0.0,1,-1.9366821193695074,2.0,exploratory
B,S0,62,tcn_gru,8,train_q95,10.105,0,0,0,,,,,0,,,exploratory
B,S0,62,tcn_gru,9,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
B,S0,62,tcn_gru,9,train_q90,8.88,0,1,3,0.0,1.0,0.0,0.0,1,-2.1623006916046146,2.0,exploratory
B,S0,62,tcn_gru,9,train_q95,10.105,0,0,0,,,,,0,,,exploratory
B,S0,62,tcn_gru,10,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
B,S0,62,tcn_gru,10,train_q90,8.88,0,1,4,0.0,1.0,0.0,0.0,1,-2.20816466331482,2.0,exploratory
B,S0,62,tcn_gru,10,train_q95,10.105,0,0,0,,,,,0,,,exploratory
B,S0,62,tcn_gru,11,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
B,S0,62,tcn_gru,11,train_q90,8.88,0,1,5,0.0,1.0,0.0,0.0,1,-2.3406431674957275,0.0,exploratory
B,S0,62,tcn_gru,11,train_q95,10.105,0,0,0,,,,,0,,,exploratory
B,S0,62,tcn_gru,12,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
B,S0,62,tcn_gru,12,train_q90,8.88,0,1,1,0.0,1.0,0.0,0.0,1,-2.4905428886413574,1.0,exploratory
B,S0,62,tcn_gru,12,train_q95,10.105,0,0,0,,,,,0,,,exploratory
B,S0,62,tcn_gru,13,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
B,S0,62,tcn_gru,13,train_q90,8.88,0,1,1,0.0,1.0,0.0,0.0,1,-2.440636076927185,2.0,exploratory
B,S0,62,tcn_gru,13,train_q95,10.105,0,0,0,,,,,0,,,exploratory
B,S0,62,tcn_gru,14,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
B,S0,62,tcn_gru,14,train_q90,8.88,0,1,1,0.0,1.0,0.0,0.0,1,-2.579353971481323,2.0,exploratory
B,S0,62,tcn_gru,14,train_q95,10.105,0,0,0,,,,,0,,,exploratory
B,S0,72,tcn_gru,1,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
B,S0,72,tcn_gru,1,train_q90,8.88,1,0,3,1.0,0.75,0.25,0.4,1,0.4901482582092296,1.0,exploratory
B,S0,72,tcn_gru,1,train_q95,10.105,0,0,0,,,,,0,,,exploratory
B,S0,72,tcn_gru,2,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
B,S0,72,tcn_gru,2,train_q90,8.88,0,1,4,0.0,1.0,0.0,0.0,1,0.3606238174438463,2.0,exploratory
B,S0,72,tcn_gru,2,train_q95,10.105,0,0,0,,,,,0,,,exploratory
B,S0,72,tcn_gru,3,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
B,S0,72,tcn_gru,3,train_q90,8.88,0,1,2,0.0,1.0,0.0,0.0,1,-0.32622125625610465,2.0,exploratory
B,S0,72,tcn_gru,3,train_q95,10.105,0,0,0,,,,,0,,,exploratory
B,S0,72,tcn_gru,4,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
B,S0,72,tcn_gru,4,train_q90,8.88,0,1,2,0.0,1.0,0.0,0.0,1,-0.9811019706726078,2.0,exploratory
B,S0,72,tcn_gru,4,train_q95,10.105,0,0,0,,,,,0,,,exploratory
B,S0,72,tcn_gru,5,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
B,S0,72,tcn_gru,5,train_q90,8.88,0,1,2,0.0,1.0,0.0,0.0,1,-1.6230582618713383,2.0,exploratory
B,S0,72,tcn_gru,5,train_q95,10.105,0,0,0,,,,,0,,,exploratory
B,S0,72,tcn_gru,6,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
B,S0,72,tcn_gru,6,train_q90,8.88,0,1,3,0.0,1.0,0.0,0.0,1,-1.912765445709229,2.0,exploratory
B,S0,72,tcn_gru,6,train_q95,10.105,0,0,0,,,,,0,,,exploratory
B,S0,72,tcn_gru,7,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
B,S0,72,tcn_gru,7,train_q90,8.88,0,1,1,0.0,1.0,0.0,0.0,1,-2.281123380661011,2.0,exploratory
B,S0,72,tcn_gru,7,train_q95,10.105,0,0,0,,,,,0,,,exploratory
B,S0,72,tcn_gru,8,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
B,S0,72,tcn_gru,8,train_q90,8.88,0,1,2,0.0,1.0,0.0,0.0,1,-2.508022284507752,2.0,exploratory
B,S0,72,tcn_gru,8,train_q95,10.105,0,0,0,,,,,0,,,exploratory
B,S0,72,tcn_gru,9,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
B,S0,72,tcn_gru,9,train_q90,8.88,0,1,2,0.0,1.0,0.0,0.0,1,-2.701997075080871,2.0,exploratory
B,S0,72,tcn_gru,9,train_q95,10.105,0,0,0,,,,,0,,,exploratory
B,S0,72,tcn_gru,10,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
B,S0,72,tcn_gru,10,train_q90,8.88,0,1,1,0.0,1.0,0.0,0.0,1,-3.033595838546752,2.0,exploratory
B,S0,72,tcn_gru,10,train_q95,10.105,0,0,0,,,,,0,,,exploratory
B,S0,72,tcn_gru,11,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
B,S0,72,tcn_gru,11,train_q90,8.88,0,1,0,0.0,,0.0,0.0,1,-3.40102686882019,2.0,exploratory
B,S0,72,tcn_gru,11,train_q95,10.105,0,0,0,,,,,0,,,exploratory
B,S0,72,tcn_gru,12,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
B,S0,72,tcn_gru,12,train_q90,8.88,0,1,0,0.0,,0.0,0.0,1,-3.743934502601623,2.0,exploratory
B,S0,72,tcn_gru,12,train_q95,10.105,0,0,0,,,,,0,,,exploratory
B,S0,72,tcn_gru,13,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
B,S0,72,tcn_gru,13,train_q90,8.88,0,1,1,0.0,1.0,0.0,0.0,1,-3.6264095592498773,2.0,exploratory
B,S0,72,tcn_gru,13,train_q95,10.105,0,0,0,,,,,0,,,exploratory
B,S0,72,tcn_gru,14,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
B,S0,72,tcn_gru,14,train_q90,8.88,0,1,0,0.0,,0.0,0.0,1,-3.9106214094161986,2.0,exploratory
B,S0,72,tcn_gru,14,train_q95,10.105,0,0,0,,,,,0,,,exploratory
B,S0,82,tcn_gru,1,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
B,S0,82,tcn_gru,1,train_q90,8.88,1,0,3,1.0,0.75,0.25,0.4,1,0.5026911544799813,1.0,exploratory
B,S0,82,tcn_gru,1,train_q95,10.105,0,0,0,,,,,0,,,exploratory
B,S0,82,tcn_gru,2,official_alarm,11.4,0,0,0,,,,,0,,,exploratory
B,S0,82,tcn_gru,2,train_q90,8.88,0,1,3,0.0,1.0,0.0,0.0,1,0.048618679046629865,2.0,exploratory
