phase,fold,partition,model,architecture,lookback_days,station_set,seed,horizon_days,n,MAE_m,RMSE_m,bias_m,NSE,KGE,MAE_skill_vs_persistence
E4,B,validation,persistence,lstm,7,S4-CSA,42,3,248,0.3029838709677419,0.5058671889965051,-0.0237903225806451,0.8120772026011669,0.9029249233668728,0.0
E4,B,validation,persistence,lstm,7,S4-CSA,42,5,248,0.4220564516129032,0.6574888077055491,-0.05375,0.7008523697243263,0.8371709420862626,0.0
E4,B,validation,persistence,lstm,7,S4-CSA,42,7,248,0.5185887096774194,0.7929103699906501,-0.0788306451612903,0.5868190167967169,0.7690845878458511,0.0
E4,B,validation,persistence,lstm,7,S4-CSA,42,14,248,0.7951612903225806,1.1535614557786094,-0.1523387096774193,0.2621769665025574,0.5579556510350769,0.0
E4,B,validation,lstm,lstm,7,S4-CSA,42,1,248,0.2708371495191128,0.4084448616378439,-0.1279988179427963,0.8733091756918715,0.9124866403388886,-1.1772321906236622
E4,B,validation,lstm,lstm,7,S4-CSA,42,3,248,0.283633966272877,0.4561225152351638,0.0463068626388425,0.8472189583992973,0.9144453494385842,0.0638644711781537
E4,B,validation,lstm,lstm,7,S4-CSA,42,5,248,0.4006288179538903,0.5631306320093398,0.1191481512616716,0.7805542663616596,0.8403465841241486,0.050769591549013
E4,B,validation,lstm,lstm,7,S4-CSA,42,7,248,0.4523341800560874,0.658545778724134,0.0456816800419359,0.7149873935656682,0.807930435562088,0.1277592982356764
E4,B,validation,lstm,lstm,7,S4-CSA,42,14,248,0.7188448080035948,1.043902252966424,-0.1107010286181205,0.3957865259215852,0.5905449302286689,0.0959761035248908
E4,C,validation,persistence,lstm,7,S4-CSA,42,1,330,0.1891515151515151,0.3073493718289276,-0.0029696969696969,0.959911792780242,0.9798244307364145,0.0
E4,C,validation,persistence,lstm,7,S4-CSA,42,3,330,0.4552424242424243,0.7100335032641599,-0.0053636363636363,0.7852397303414277,0.8930132113966438,0.0
E4,C,validation,persistence,lstm,7,S4-CSA,42,5,330,0.6125151515151516,0.9569631575188696,-0.004090909090909,0.6110682050055247,0.8060982752263691,0.0
E4,C,validation,persistence,lstm,7,S4-CSA,42,7,330,0.7505151515151515,1.1050705448481146,-0.0023333333333333,0.483119958854411,0.7418950973007561,0.0
E4,C,validation,persistence,lstm,7,S4-CSA,42,14,330,1.0006060606060605,1.3274779002897092,0.0052727272727272,0.2642132349054814,0.6300545017391028,0.0
E4,C,validation,lstm,lstm,7,S4-CSA,42,1,330,0.2189131037105214,0.3067713914932109,-0.1535519328261868,0.9600624253270542,0.9190053730101644,-0.1573425861017634
E4,C,validation,lstm,lstm,7,S4-CSA,42,3,330,0.322147595040726,0.5269259245895025,-0.139969736240127,0.881724337344839,0.8984914683069879,0.2923603383915358
E4,C,validation,lstm,lstm,7,S4-CSA,42,5,330,0.4972638497009422,0.8017231797339128,-0.151903421010032,0.7270193318299673,0.8262240789666089,0.1881607361534115
E4,C,validation,lstm,lstm,7,S4-CSA,42,7,330,0.649842090512767,0.9927144338890952,-0.1915662703730845,0.582882482315486,0.7491090148196211,0.1341386123906282
E4,C,validation,lstm,lstm,7,S4-CSA,42,14,330,0.9004241518649189,1.2296303898469616,-0.1827476560961118,0.368684360223619,0.6121395605372018,0.1001212292082881
E4,D,validation,persistence,lstm,7,S4-CSA,42,1,234,0.1352991452991453,0.1942506971244462,-0.004017094017094,0.988675674916876,0.988885874209326,0.0
E4,D,validation,persistence,lstm,7,S4-CSA,42,3,234,0.3557692307692307,0.521439903200333,-0.0338034188034188,0.9251265399330448,0.935137646498074,0.0
E4,D,validation,persistence,lstm,7,S4-CSA,42,5,234,0.5014102564102564,0.8370912703354365,-0.0941452991452991,0.8363559782105248,0.8450524304596944,0.0
E4,D,validation,persistence,lstm,7,S4-CSA,42,7,234,0.5938034188034188,1.0568763441564992,-0.15508547008547,0.770580419701027,0.7780587904889756,0.0
E4,D,validation,persistence,lstm,7,S4-CSA,42,14,234,0.8580769230769232,1.4723783016765304,-0.2723504273504273,0.6275607758642705,0.6677016947579437,0.0
E4,D,validation,lstm,lstm,7,S4-CSA,42,1,234,0.2001216742319937,0.2672377102141208,0.1168208537855717,0.9785670160032304,0.9394786326911664,-0.4791052359534598
E4,D,validation,lstm,lstm,7,S4-CSA,42,3,234,0.2520463959477905,0.3796466147269295,0.1100579456080736,0.9603102428466092,0.95556237165916,0.2915452654440482
E4,D,validation,lstm,lstm,7,S4-CSA,42,5,234,0.4322130075071611,0.7087568053694787,0.0718397579641421,0.8826862270324265,0.8918525007444776,0.1380052522229975
E4,D,validation,lstm,lstm,7,S4-CSA,42,7,234,0.5744383023946711,0.961247799322767,0.0091569193611794,0.8102189507394768,0.8166697055514481,0.0326119988459658
E4,D,validation,lstm,lstm,7,S4-CSA,42,14,234,0.8736268739007476,1.412999399526004,-0.0776740638211244,0.6569949212585531,0.6632990049087781,-0.0181218611124802
E4,A,validation,persistence,lstm,7,S4-LUA,42,1,339,0.1912979351032448,0.2687911318596126,-2.9498525073744373e-05,0.9873645540574166,0.9936823037926572,0.0
E4,A,validation,persistence,lstm,7,S4-LUA,42,3,339,0.4901474926253687,0.6782864928418385,0.0007669616519174,0.9195637660378804,0.9597752751667183,0.0
E4,A,validation,persistence,lstm,7,S4-LUA,42,5,339,0.6926843657817109,0.9382296767069817,0.0011209439528023,0.8461229664930505,0.9230431156408132,0.0
E4,A,validation,persistence,lstm,7,S4-LUA,42,7,339,0.8269616519174042,1.0860846840845098,5.899705014750185e-05,0.7936814744224164,0.8968471930114787,0.0
E4,A,validation,persistence,lstm,7,S4-LUA,42,14,339,0.9687020648967553,1.3155530931904458,-0.0028613569321533,0.6967869699175451,0.848525942517584,0.0
E4,A,validation,lstm,lstm,7,S4-LUA,42,1,339,0.2544374697960935,0.3361370106511295,0.0701507239144807,0.98023970750261,0.9508628289847576,-0.3300586316249141
E4,A,validation,lstm,lstm,7,S4-LUA,42,3,339,0.3247549857607985,0.4395299618617002,0.0467576998560122,0.9662244552790468,0.9631694190116488,0.337434158805304
E4,A,validation,lstm,lstm,7,S4-LUA,42,5,339,0.3854613317008566,0.5706899699374436,0.0195884942023799,0.9430680639114042,0.964021092054444,0.4435252898109598
E4,A,validation,lstm,lstm,7,S4-LUA,42,7,339,0.5551773309074671,0.7965699716380132,0.002436392342446,0.8890164254706033,0.9335534989903336,0.32865408012545
E4,A,validation,lstm,lstm,7,S4-LUA,42,14,339,0.9099953232824276,1.2175962532750166,-0.0326596016447807,0.7402606756982474,0.8225127650095746,0.060603506218999
E4,B,validation,persistence,lstm,7,S4-LUA,42,1,248,0.1243951612903225,0.2607147433870107,-0.005766129032258,0.9483810138318794,0.9740368139087928,0.0
E4,B,validation,persistence,lstm,7,S4-LUA,42,3,248,0.3029838709677419,0.5058671889965051,-0.0237903225806451,0.8120772026011669,0.9029249233668728,0.0
E4,B,validation,persistence,lstm,7,S4-LUA,42,5,248,0.4220564516129032,0.6574888077055491,-0.05375,0.7008523697243263,0.8371709420862626,0.0
E4,B,validation,persistence,lstm,7,S4-LUA,42,7,248,0.5185887096774194,0.7929103699906501,-0.0788306451612903,0.5868190167967169,0.7690845878458511,0.0
E4,B,validation,persistence,lstm,7,S4-LUA,42,14,248,0.7951612903225806,1.1535614557786094,-0.1523387096774193,0.2621769665025574,0.5579556510350769,0.0
E4,B,validation,lstm,lstm,7,S4-LUA,42,1,248,0.2888099959348478,0.3893291077893525,0.0458974747071341,0.884890269494554,0.8407781122871729,-1.321714067806881
E4,B,validation,lstm,lstm,7,S4-LUA,42,3,248,0.3452569873150317,0.5239735903351134,0.0453276650126901,0.7983838852625327,0.8153121162582625,-0.1395226624185239
E4,B,validation,lstm,lstm,7,S4-LUA,42,5,248,0.3993253377464509,0.6218099897337058,0.0151870139616149,0.73243812657303,0.7875403675550459,0.0538579940659231
E4,B,validation,lstm,lstm,7,S4-LUA,42,7,248,0.5068256035543256,0.7195843795437539,0.0719992982379849,0.6597049876201844,0.7213519182749835,0.0226829198237094
