date_gmt,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
13/9/2025,7.94,9.84,10.92,6.63,6.83,9.09,7.24,9.26,0,7.2,8.32,7.35,8.82,2.82,4.54,6.06,7.8,5.53,12.75,8.53
14/9/2025,7.68,9.63,10.62,6.4,7.13,9.18,7.15,9.2,0,7.05,9.3,7.6,8.55,2.84,4.63,5.66,7.79,5.62,13.12,8.45
15/9/2025,7.32,9.52,10.57,6.28,7.86,9.15,7.07,8.85,0,6.83,9.1,7.7,8.75,0,4.9,5.35,7.75,5.64,13.12,8.35
16/9/2025,6.95,9.6,10.34,6.35,8.35,9,7.4,8.48,0,6.68,8.43,8.16,8.95,3.05,4.86,5.7,7.78,6.06,12.7,8.24
17/9/2025,6.54,9.84,9.72,6.45,9.35,8.72,7.8,8.1,0,6.4,7.84,8.6,8.1,3.3,4.8,6.06,7.77,6.4,12.21,8.12
18/9/2025,6.28,9.84,9.5,6.51,9.52,8.86,7.72,7.65,0,6.1,7.6,9.02,8.2,3.24,4.8,6.42,7.63,7.1,11.74,8.05
19/9/2025,6.16,9.65,9.32,7.09,9.62,9.4,7.52,7.34,0,5.77,7.53,8.8,8.05,3.2,4.77,5.92,7.5,7.78,10.84,8
20/9/2025,6.1,9.63,9.21,7.22,9.46,9.89,7.27,7.2,0,5.8,7.5,8.35,8.15,3.32,4.88,5.42,8.06,8.17,9.78,7.99
21/9/2025,6.28,9.6,9.08,6.93,9.16,10.12,6.96,7,0,5.62,7.3,7.88,8.46,3.04,5.3,5.15,8.06,7.9,9.08,7.9
22/9/2025,6.54,9.32,8.85,6.84,8.86,10.38,6.65,6.72,0,5.3,7.25,7.66,7.92,2.6,5.85,4.88,7.81,7.54,8.8,7.83
23/9/2025,7.26,8.98,8.6,6.95,8.53,10.62,6.36,6.58,0,5.3,6.88,7.6,7.54,2.6,6.08,5.07,8.33,7.34,8.66,7.76
24/9/2025,8.16,8.68,8.45,7.02,8.31,10.59,6.26,6.42,0,5.27,6.55,7.54,7.36,2.5,5.65,5.35,7.84,7.4,8.81,7.68
25/9/2025,8.67,8.27,8.2,7,8.18,10.38,6.1,6.06,0,5.2,6.4,6.98,6.95,2.3,5.33,5.56,7.59,7.43,9.36,7.62
26/9/2025,8.63,7.78,7.88,6.89,8,10.06,5.88,5.88,0,5.34,5.88,6.55,7.22,2.15,5.42,5.61,7.78,7.33,9.24,7.5
27/9/2025,8.27,7.26,7.72,6.99,7.72,9.82,5.7,5.8,0,5.34,5.75,6.16,6.73,2.04,5.85,5.7,8.02,7.18,8.77,7.34
28/9/2025,7.9,6.88,7.57,7.36,7.88,9.67,5.65,5.94,0,5.38,5.86,5.76,6.18,1.92,5.55,5.84,8.19,6.89,8.17,7.19
29/9/2025,7.6,6.74,9.18,7.28,7.88,9.66,5.68,6.4,0,5.13,5.85,5.28,6.05,1.8,5.35,5.92,7.94,6.73,7.73,7.08
30/9/2025,7.28,6.63,10.15,7.09,7.72,9.72,5.69,6.35,0,4.83,5.73,5.42,6.05,1.94,5.52,5.53,7.6,7.24,7.28,7.04
1/10/2025,7.21,6.68,9.7,6.68,7.68,9.43,5.65,6.18,0,4.46,5.68,5.6,6,2.03,5.77,5.09,7.1,7.32,7.08,6.98
2/10/2025,6.88,6.64,9.46,6.16,7.66,9,5.5,5.86,0,4.12,5.52,5.82,6.25,1.88,5.65,4.68,7.83,7.39,6.98,6.89
3/10/2025,6.57,6.54,9.26,5.99,7.62,8.95,5.28,5.82,0,4.3,5.55,6.08,6.2,1.8,5.4,4.42,8.41,7.39,7.36,6.81
4/10/2025,6.36,6.54,8.76,6.1,7.48,9.56,5.06,5.9,0,4.3,5.62,5.95,5.85,1.75,5.1,4.38,8.35,7.17,8.03,6.75
5/10/2025,6.68,6.72,8.31,6.06,7.16,9.26,4.93,5.56,0,4.15,5.46,5.95,5.7,1.75,5.1,4,7.97,7.01,8.12,6.68
6/10/2025,7.2,7.09,7.9,5.67,6.84,8.68,4.8,5.29,0,4.03,5.35,6.1,5.66,1.73,4.84,3.84,7.73,6.88,7.81,6.61
7/10/2025,7.25,7.72,7.75,5.26,6.55,7.95,4.71,4.94,0,3.9,5.15,6.4,5.54,1.68,5.46,3.88,7.36,6.59,7.68,6.51
8/10/2025,7.1,7.9,8.06,4.85,6.12,7.26,5.19,4.65,0,3.9,5.3,6,5.12,1.65,4.24,3.79,7.15,6.17,7.42,6.41
9/10/2025,7.15,8.07,8.4,4.66,5.67,6.66,5.17,4.44,0,3.92,5.18,5.78,4.94,1.55,4.1,3.82,7.03,6.64,7.02,6.32
10/10/2025,7.9,8.18,8.2,4.42,5.38,6.25,5.03,4.3,0,3.9,4.95,5.7,4.86,1.38,4.56,3.79,6.75,7.39,6.68,6.31
11/10/2025,7.92,8.6,7.9,4.37,5.16,5.95,5.14,4.21,0,3.9,4.7,5.45,4.8,1.18,4.59,3.76,6.39,7.41,6.39,6.25
12/10/2025,8.12,8.82,7.6,4.52,5.08,5.71,5.25,4.15,0,4.2,4.65,5.13,4.7,0.9,4.03,3.73,6.14,7.23,6.01,6.2
13/10/2025,8.6,8.81,7.38,4.67,4.92,5.5,5.17,4.08,0,4.7,4.55,5.22,4.75,0.82,3.82,3.9,5.94,7.16,5.71,6.15
14/10/2025,10.03,8.7,7.22,4.72,5.02,5.45,5,3.98,0,5.18,4.98,5.35,4.95,0.86,3.46,4.15,5.81,6.87,5.56,6.17
15/10/2025,10.7,8.56,7.04,4.61,5.35,5.5,4.85,3.85,0,5.45,4.95,5.35,5.41,0.95,3.35,4.03,5.6,0,5.42,6.14
16/10/2025,10.78,8.18,6.61,4.63,6.02,5.4,4.69,3.71,0,5.53,4.6,5.18,5.65,1.03,3.23,3.77,5.48,6.77,5.23,6.11
17/10/2025,10.5,7.87,6.46,4.57,6.26,5.38,4.56,3.66,0,5.55,4.6,4.91,5.56,1.3,3.08,3.83,5.4,6.67,5.01,5.97
18/10/2025,9.86,7.7,6.32,4.49,6.06,5.24,4.5,3.93,0,5.14,4.54,5.4,5.4,1.34,3.04,3.97,5.23,6.54,4.95,5.84
19/10/2025,9.28,7.4,6.15,4.33,5.88,5.11,4.46,4.36,0,4.66,4.52,6.11,5.43,1.38,3,4.05,5.01,6.24,4.9,5.73
20/10/2025,8.76,6.97,6.05,4.21,5.9,5,4.55,4.99,0,4.3,4.35,5.97,5.32,1.54,2.78,3.77,4.77,5.99,4.92,5.64
21/10/2025,8.2,6.72,5.94,4.08,6.08,4.91,4.57,4.66,0,4.04,4.06,5.75,5.15,2,2.56,3.65,4.63,5.8,4.76,5.49
22/10/2025,7.6,6.38,5.7,4.01,5.88,4.81,4.57,4.28,0,3.73,3.75,5.42,5.15,1.82,2.44,3.46,4.53,5.61,4.71,5.34
23/10/2025,7.16,6.18,5.68,4,5.56,4.62,4.54,4.03,0,3.37,3.43,5.2,5.1,1.54,2.58,3.61,4.48,5.55,4.61,5.2
24/10/2025,6.8,5.76,5.63,3.95,5.16,4.49,4.5,3.98,0,3.3,3,5.01,5,1.83,2.55,3.8,4.47,5.27,4.45,5.1
25/10/2025,6.4,5.65,5.5,3.9,5,4.42,4.4,4.17,0,3.33,3.28,5.08,4.93,1.76,2.53,3.85,4.27,5.03,4.32,5.07
26/10/2025,6.2,5.63,5.48,3.86,5.17,4.44,4.37,4.76,0,3.05,3.6,4.72,4.91,1.34,2.6,3.81,3.96,4.9,4.27,5.05
27/10/2025,6.04,5.72,5.77,3.72,5.38,4.43,4.17,5.72,0,3,3.7,4.48,4.9,1.26,2.72,3.81,3.95,4.61,4.28,5.04
28/10/2025,5.84,5.9,6.08,3.69,5.42,4.35,4,6.25,0,2.92,3.8,4.48,4.84,1.1,2.78,3.86,3.96,4.52,4.18,5
29/10/2025,5.66,5.95,6.06,3.79,5.35,4.3,3.9,6.28,0,3.12,3.93,4.6,5.03,1.1,2.72,3.93,3.97,4.64,4.06,4.97
30/10/2025,5.46,5.8,5.9,3.75,5.18,3.9,3.92,6.07,0,3.22,3.9,5.3,5.12,1.08,2.26,3.95,4.02,4.95,4,4.92
31/10/2025,5.3,5.58,5.83,3.54,5.06,3.76,4.1,5.75,0,3.22,3.7,5.8,5.12,1.25,2.25,3.89,4.03,5.18,4.04,4.86
1/11/2024,5.2,5.45,5.85,3.24,4.92,3.77,4.18,5.4,0,3.18,3.64,5.76,5.1,1.55,2.55,3.87,4.03,5.34,4.02,6.09
2/11/2024,5.04,5.28,6.35,3.05,4.94,4.22,4.2,5.16,0,3.26,3.6,5.6,4.96,1.5,2.76,3.82,4.09,5.51,3.98,5.94
3/11/2024,4.92,5.16,6.62,2.97,4.98,4.63,4.09,4.94,0,3.24,3.7,5.54,4.84,1.38,2.54,3.61,4.02,5.38,3.74,5.89
4/11/2024,4.76,5.1,6.6,2.96,4.9,4.74,3.96,5.04,0,2.97,3.62,5.37,4.68,1.18,2.27,3.69,4.01,5.03,3.65,5.85
5/11/2024,4.68,5.1,6.68,2.96,4.72,4.47,3.89,5.3,0,2.72,3.43,5.13,4.72,1,2.05,3.87,4.21,4.95,3.56,5.75
6/11/2024,4.54,5.07,7.58,3.04,4.4,4.16,3.89,5.21,0,2.78,3.24,4.68,4.87,0.92,2,4.01,4.3,4.92,3.76,5.95
7/11/2024,4.3,5.15,8.46,3.12,4.14,3.91,3.72,5.17,0,2.85,3.06,4.2,4.94,0.99,2,4.08,4.25,4.76,3.93,6.17
8/11/2024,4.23,5.48,8.52,3.23,3.95,3.79,3.4,5,0,2.82,3.26,3.85,4.85,1,2.1,4.12,3.95,4.6,3.85,6.08
9/11/2024,4.16,5.7,8.62,3.3,3.92,3.9,3.12,4.87,0,2.7,3.88,3.83,4.6,1.02,2.26,4.25,3.5,4.59,3.77,5.97
10/11/2024,4.06,5.36,8.35,3.2,3.75,3.98,3.18,4.87,0,2.6,5.32,3.8,4.45,1.1,2.3,4.19,3.46,4.48,3.73,5.93
11/11/2024,3.98,4.8,7.78,0,3.46,3.98,3.11,4.6,0,2.55,5.45,3.8,4.18,1.15,2.42,3.93,3.46,4.28,3.68,0
12/11/2024,3.86,4.36,7.36,0,3.46,3.98,3,4.52,0,2.44,5.1,3.77,4,1.04,2.55,3.68,3.46,3.92,3.85,0
13/11/2024,3.8,4.08,6.9,0,3.32,3.85,3,4.44,0,2.26,4.8,3.7,3.85,1.04,2.4,3.57,3.46,3.65,3.87,0
14/11/2024,3.76,4.02,6.62,0,3.4,3.75,2.99,4.32,0,2.18,5.38,3.63,3.6,1.08,2.23,3.72,3.46,3.49,3.9,0
15/11/2024,3.68,4.02,6.24,0,3.14,3.81,2.94,4.28,0,2.14,5.61,3.7,3.45,1.12,2.14,3.64,3.46,3.41,0,0
16/11/2024,3.6,3.95,5.78,0,3.05,3.7,2.78,4.2,0,2.1,5.56,3.65,3.32,1.12,2.14,3.28,3.46,3.37,0,0
17/11/2024,3.53,3.77,5.56,0,2.97,3.57,2.64,4.2,0,2.18,5.56,3.62,3.18,1.1,2.28,3.35,0,3.42,0,0
18/11/2024,3.47,3.75,5.38,0,2.93,3.28,2.54,4.1,0,2.32,5.44,3.55,3.15,1.03,2.35,3.42,0,3.43,0,0
19/11/2024,3.36,3.72,5.13,0,2.9,3.11,2.5,4.05,0,2.63,5.24,3.53,3.13,0.92,2.5,3.29,3.26,3.43,3.7,0
20/11/2024,3.02,3.6,4.86,0,2.88,2.92,2.53,4,0,2.84,4.84,3.48,3.06,0.86,2.53,3.12,3.28,3.39,3.47,0
21/11/2024,3,3.56,4.73,0,2.85,2.8,2.58,4.06,0,2.75,4.55,3.36,2.87,0.97,2.32,3.1,2.85,3.19,3.32,0
22/11/2024,3.28,3.58,4.62,0,2.8,2.69,2.63,4.08,0,2.52,4.2,3.28,2.8,0.97,2.2,3.14,3.12,2.85,3.14,0
23/11/2024,3.23,3.43,4.52,0,2.75,2.63,2.65,4.06,0,2.45,3.85,3.22,2.76,0.95,2.12,3.1,3.15,2.9,3.05,0
24/11/2024,3.15,3.33,4.42,0,2.75,2.6,2.6,4.12,0,2.42,3.6,3.27,2.8,0.92,2.02,2.92,2.54,3.12,3.12,0
25/11/2024,3.08,3.2,4.4,0,2.65,2.65,2.55,4.2,0,2.4,3.5,3.32,2.98,1,1.92,3.02,2.58,3.19,3.37,0
26/11/2024,3.05,3.07,4.42,0,2.57,2.8,2.49,4.25,0,2.32,3.4,3.22,3.14,1.18,1.9,3.09,2.52,3.27,3.53,0
27/11/2024,3.05,3.02,4.23,0,2.5,2.68,2.4,4.2,0,2.28,3.3,3.18,3.05,1.2,1.82,3,2.57,3.26,3.45,0
28/11/2024,3.07,3,3.9,0,2.44,2.56,2.33,4.09,0,2.25,3.34,3.23,3,1.2,1.74,2.84,2.58,3.22,3.3,0
29/11/2024,3.03,3.03,3.78,0,2.38,2.5,2.33,4,0,2.15,3.28,3.8,2.9,1.24,1.72,2.68,3.1,3.2,3.18,0
30/11/2024,2.87,2.9,3.7,0,2.31,2.47,2.42,3.9,0,1.92,3.15,4.48,2.85,1.35,1.7,2.47,3.26,3.18,3.12,0
1/12/2024,2.78,2.78,3.7,0,2.22,2.47,2.64,3.86,0,1.85,3.2,4.62,2.8,1.35,1.75,2.38,3.17,3.15,3.08,0
2/12/2024,2.73,2.75,3.68,0,2.12,2.43,2.7,3.86,0,1.62,3.34,4.48,2.4,1.3,1.85,2.54,3.12,3.12,3.03,0
3/12/2024,2.67,2.7,3.6,0,2.08,2.41,2.62,3.7,0,1.48,3.35,4.16,2.18,1.3,1.78,2.76,3.11,3.04,3.01,0
4/12/2024,2.59,2.65,3.48,0,2.03,2.38,2.52,3.6,0,1.6,3.25,3.87,2,1.28,1.65,2.71,2.97,2.73,2.95,0
5/12/2024,2.47,2.57,3.4,0,2.02,2.38,2.46,3.7,0,1.66,3.12,3.7,2.04,1.24,1.65,2.51,2.83,2.66,2.98,0
6/12/2024,2.4,2.47,3.3,0,2.04,2.35,2.45,3.7,0,1.7,3.12,3.52,2.04,1.22,1.78,2.42,2.74,2.46,3.03,0
7/12/2024,2.4,2.39,3.24,0,2.06,2.25,2.53,3.62,0,1.8,3.3,3.4,2.03,1.32,1.75,2.35,2.7,2.52,2.99,0
8/12/2024,2.42,2.36,3.22,0,2.07,2.14,2.63,3.53,0,1.96,3.45,3.24,2,1.32,1.65,2.26,2.66,2.63,2.96,0
9/12/2024,2.4,2.4,3.22,0,2.06,2.07,2.63,3.46,0,2.13,3.32,3.2,1.96,1.25,1.53,2.17,2.58,2.58,2.88,0
10/12/2024,2.36,2.45,3.28,0,2.02,2.01,2.52,3.25,0,2.22,2.88,3.15,1.9,1.3,1.5,2.16,2.52,2.55,2.82,0
11/12/2024,2.33,2.53,3.28,0,1.99,1.95,2.36,3.19,0,2.1,2.42,3.15,1.9,1.3,1.53,2.17,2.44,2.5,2.8,0
12/12/2024,2.3,2.6,3.2,0,2,1.93,2.24,3.19,0,2,2.03,3.18,1.87,1.25,1.55,2.19,2.38,2.72,2.96,0
13/12/2024,2.28,2.6,3.18,0,1.94,1.92,2.27,3.3,0,1.92,1.87,3.26,1.82,1.2,1.56,2.2,2.35,2.61,3.39,0
14/12/2024,2.24,2.56,3.15,0,1.85,1.88,2.32,3.38,0,1.85,1.8,3.38,1.82,1.18,1.65,2.21,2.33,2.15,3.59,0
15/12/2024,2.2,2.5,3.1,0,1.79,1.88,2.24,3.4,0,1.77,1.7,3.3,1.9,1.23,1.86,2.28,2.29,2.09,3.45,0
16/12/2024,2.14,2.41,3.06,0,1.78,1.85,2.18,3.43,0,1.67,1.65,3.15,2,1.46,1.9,2.38,2.28,2.14,3.2,0
17/12/2024,2.13,2.32,3.03,0,1.82,1.84,2,3.44,0,1.62,1.6,2.9,2.05,1.62,1.86,2.45,2.25,1.83,3,0
18/12/2024,2.12,2.3,2.89,0,1.86,1.84,1.9,3.6,0,1.7,1.9,2.7,2.07,1.7,1.85,2.43,2.22,1.98,2.81,0
19/12/2024,2.1,2.27,2.78,0,1.98,1.84,1.9,5.8,0,1.74,2.14,2.58,2.07,1.78,1.88,2.43,2.22,2,2.71,0
20/12/2024,1.98,2.27,2.72,0,2.15,1.84,1.9,7.2,0,1.7,2.2,2.44,2.05,1.9,1.92,2.45,2.51,1.82,3.21,0
21/12/2024,1.9,2.25,2.66,0,2.34,1.79,1.82,7.1,0,1.58,2.22,2.4,2,1.98,2,2.39,2.29,1.81,3.57,0
22/12/2024,1.92,2.21,2.58,0,2.35,1.78,1.78,6.77,0,1.52,2.3,2.32,2.08,1.85,2.08,2.2,2.22,1.77,3.49,0
23/12/2024,1.9,2.13,2.5,0,2.21,1.76,1.77,5.48,0,1.45,2.36,2.28,2.14,1.7,2.1,2.03,2.03,1.62,3.46,0
24/12/2024,1.84,2.08,2.42,0,2.01,1.75,1.72,4.72,0,1.43,2.5,2.22,2.54,1.58,2.03,1.99,2.06,1.61,3.31,0
25/12/2024,1.76,2.05,2.35,0,1.76,1.77,1.69,4.3,0,1.43,2.6,2.2,2.54,1.45,2.16,1.97,2.42,1.61,3.24,0
26/12/2024,1.73,2.02,2.28,0,1.62,1.75,1.68,3.84,0,1.54,2.58,2.18,2.4,1.3,2.22,1.9,2.6,1.64,3.29,0
27/12/2024,1.7,2,2.22,0,1.57,1.74,1.73,3.72,0,1.8,2.58,2.18,2.28,1.3,2.3,1.9,1.47,1.63,3.22,0
28/12/2024,1.7,1.97,2.2,0,1.54,1.74,1.78,3.48,0,1.95,2.6,2.2,2.28,1.35,2.5,1.94,2.75,1.62,0,0
29/12/2024,1.67,1.93,2.18,0,1.52,1.79,1.81,3.46,0,2,2.62,2.25,1.92,1.3,2.58,1.93,2.69,1.64,0,0
30/12/2024,1.65,1.87,2.17,0,1.49,1.75,1.79,3.24,0,2.04,2.74,2.28,1.86,1.26,2.5,1.87,2.48,1.68,0,0
31/12/2024,1.6,1.81,2.16,0,1.47,1.78,1.75,3.18,0,2.05,2.84,2.27,1.75,1.3,2.23,1.87,2.46,1.64,3.09,0
