date,actual,predicted,error,error_percent
2025-05-23,3.72,2.826052,0.8939481,24.030863
2025-05-24,3.77,3.0528724,0.71712756,19.02195
2025-05-25,3.8899999,3.2096322,0.6803677,17.490173
2025-05-26,3.87,3.3233614,0.5466385,14.125025
2025-05-27,3.7499998,3.4907315,0.25926828,6.913821
2025-05-28,3.69,3.5488276,0.14117241,3.8258104
2025-05-29,3.58,3.4815571,0.09844279,2.7497988
2025-05-30,3.49,3.3235555,0.16644454,4.7691846
2025-05-31,3.47,3.1005707,0.36942935,10.646379
2025-06-01,3.21,2.9588175,0.25118256,7.8250012
2025-06-02,3.26,2.74214,0.51785994,15.885274
2025-06-03,3.33,2.7406843,0.58931565,17.697166
2025-06-04,3.4,2.8555043,0.5444958,16.014582
2025-06-05,3.47,2.9593625,0.5106375,14.715778
2025-06-06,3.55,3.0604124,0.48958755,13.791199
2025-06-07,3.6200001,3.1507123,0.46928787,12.963753
2025-06-08,3.7,3.245192,0.454808,12.292108
2025-06-09,3.7399998,3.3240747,0.41592503,11.120991
2025-06-10,3.79,3.4080536,0.38194633,10.07774
2025-06-11,3.8500001,3.48406,0.3659401,9.504937
2025-06-12,3.9099996,3.5504804,0.35951924,9.194866
2025-06-13,3.9799998,3.6122327,0.3677671,9.24038
2025-06-14,4.04,3.6702123,0.3697877,9.15316
2025-06-15,4.12,3.7607212,0.35927868,8.720356
2025-06-16,4.25,3.8611474,0.3888526,9.149473
2025-06-17,4.29,3.9680347,0.32196522,7.505017
2025-06-18,4.3399997,4.0044003,0.33559942,7.7327065
2025-06-19,4.3199997,4.014199,0.3058009,7.078725
2025-06-20,4.31,4.0282626,0.28173733,6.5368285
2025-06-21,4.33,4.0812807,0.24871922,5.744093
2025-06-22,4.33,4.0960565,0.23394346,5.4028516
2025-06-23,4.33,4.111421,0.21857882,5.04801
2025-06-24,4.3399997,4.120427,0.21957254,5.0592756
2025-06-25,4.3599997,4.1131034,0.24689627,5.662759
2025-06-26,4.4199996,4.1690445,0.2509551,5.677718
2025-06-27,4.5299997,4.2722325,0.2577672,5.6902256
2025-06-28,4.71,4.477266,0.2327342,4.9412785
2025-06-29,4.8599997,4.6639237,0.19607592,4.0344844
2025-06-30,4.98,4.825788,0.154212,3.0966265
2025-07-01,5.08,4.9277706,0.15222931,2.99664
2025-07-02,5.2,5.030633,0.16936684,3.2570548
2025-07-03,5.2799997,5.136805,0.14319468,2.7120204
2025-07-04,5.2799997,5.188732,0.091267586,1.7285528
2025-07-05,5.3599997,5.2554407,0.104558945,1.9507266
2025-07-06,5.45,5.3399806,0.11001921,2.018701
2025-07-07,5.55,5.436015,0.11398506,2.0537848
2025-07-08,5.6699996,5.61849,0.05150938,0.9084548
2025-07-09,5.78,5.78477,-0.004769802,-0.08252253
2025-07-10,5.8999996,5.9058933,-0.0058937073,-0.09989335
2025-07-11,6.0,6.0021267,-0.0021266937,-0.035444893
2025-07-12,6.12,6.124245,-0.004245281,-0.06936734
2025-07-13,6.24,6.252417,-0.012417316,-0.19899546
2025-07-14,6.4,6.399644,0.00035619736,0.0055655837
2025-07-15,6.52,6.57896,-0.05895996,-0.9042939
2025-07-16,6.72,6.7383423,-0.018342495,-0.2729538
2025-07-17,6.8300004,6.922448,-0.09244776,-1.3535542
2025-07-18,6.9700003,7.0375824,-0.06758213,-0.96961445
2025-07-19,7.0899997,7.198058,-0.10805845,-1.5240967
2025-07-20,7.18,7.2946568,-0.114656925,-1.5968932
2025-07-21,7.2200003,7.3432674,-0.123267174,-1.7073015
2025-07-22,7.33,7.458972,-0.12897205,-1.7595096
2025-07-23,7.5200005,7.6462317,-0.1262312,-1.6786062
2025-07-24,7.7000003,7.8667316,-0.16673136,-2.1653423
2025-07-25,7.81,7.9703918,-0.16039181,-2.0536723
2025-07-26,7.9100003,8.069613,-0.15961313,-2.0178652
2025-07-27,8.04,8.210687,-0.17068672,-2.1229692
2025-07-28,8.2,8.390617,-0.19061756,-2.3246045
2025-07-29,8.34,8.5424185,-0.20241833,-2.4270782
2025-07-30,8.469999,8.660416,-0.19041634,-2.248127
2025-07-31,8.56,8.750156,-0.19015598,-2.2214484
2025-08-01,8.66,8.820152,-0.16015244,-1.8493352
2025-08-02,8.7,8.89043,-0.19043064,-2.188858
2025-08-03,8.69,8.893727,-0.20372772,-2.3443928
2025-08-04,8.74,8.880552,-0.14055252,-1.6081525
2025-08-05,8.74,8.937134,-0.19713402,-2.255538
2025-08-06,8.75,8.949278,-0.19927788,-2.2774615
2025-08-07,8.8,8.998568,-0.19856739,-2.2564476
2025-08-08,8.87,9.079877,-0.20987701,-2.3661447
2025-08-09,8.93,9.140987,-0.21098709,-2.3626773
2025-08-10,9.01,9.222864,-0.21286392,-2.3625295
2025-08-11,9.07,9.261011,-0.19101143,-2.1059697
2025-08-12,9.059999,9.26752,-0.20752048,-2.2905133
2025-08-13,9.01,9.250721,-0.24072075,-2.6717062
2025-08-14,8.96,9.191767,-0.2317667,-2.5866818
2025-08-15,8.95,9.188646,-0.2386465,-2.6664414
2025-08-16,8.94,9.185207,-0.24520779,-2.7428164
2025-08-17,9.01,9.261615,-0.25161457,-2.7926145
2025-08-18,9.15,9.40126,-0.25126076,-2.7460194
2025-08-19,9.33,9.572572,-0.24257183,-2.5999124
2025-08-20,9.46,9.713308,-0.2533083,-2.6776776
2025-08-21,9.54,9.806768,-0.26676846,-2.796315
2025-08-22,9.59,9.864762,-0.27476215,-2.8650901
2025-08-23,9.59,9.864093,-0.27409267,-2.8581092
2025-08-24,9.509999,9.807653,-0.29765415,-3.1299074
2025-08-25,9.44,9.719511,-0.27951145,-2.9609265
2025-08-26,9.37,9.664406,-0.29440594,-3.142006
2025-08-27,9.33,9.596104,-0.26610374,-2.8521302
2025-08-28,9.349999,9.630494,-0.2804947,-2.9999433
2025-08-29,9.3,9.594856,-0.29485607,-3.1704955
2025-08-30,9.349999,9.58688,-0.2368803,-2.5334795
2025-08-31,9.42,9.621453,-0.20145321,-2.138569
2025-09-01,9.4800005,9.701344,-0.22134304,-2.3348422
2025-09-02,9.509999,9.732497,-0.22249794,-2.339621
2025-09-03,9.5199995,9.724233,-0.20423317,-2.1453066
2025-09-04,9.5199995,9.703764,-0.18376446,-1.930299
2025-09-05,9.559999,9.749916,-0.18991661,-1.9865755
2025-09-06,9.6,9.795727,-0.1957264,-2.0388165
2025-09-07,9.62,9.783282,-0.1632824,-1.6973221
2025-09-08,9.7,9.847931,-0.1479311,-1.5250629
2025-09-09,9.7,9.888743,-0.18874359,-1.9458102
2025-09-10,9.63,9.814423,-0.1844225,-1.9150829
2025-09-11,9.55,9.725975,-0.17597485,-1.8426684
2025-09-12,9.469999,9.655268,-0.1852684,-1.9563718
2025-09-13,9.39,9.575245,-0.18524456,-1.9727854
2025-09-14,9.309999,9.513077,-0.20307732,-2.1812818
2025-09-15,9.22,9.416626,-0.19662571,-2.1325998
2025-09-16,9.09,9.294527,-0.2045269,-2.250021
2025-09-17,8.98,9.18427,-0.20427036,-2.2747257
2025-09-18,8.91,9.08902,-0.17901993,-2.0092022
2025-09-19,8.849999,9.040273,-0.19027328,-2.1499808
2025-09-20,8.83,8.989655,-0.15965462,-1.8080931
2025-09-21,8.79,8.9451475,-0.15514755,-1.7650461
2025-09-22,8.679999,8.858786,-0.17878628,-2.0597498
2025-09-23,8.6,8.783459,-0.18345833,-2.1332362
2025-09-24,8.5199995,8.694812,-0.17481232,-2.0517879
2025-09-25,8.45,8.646315,-0.19631481,-2.3232524
2025-09-26,8.33,8.5472355,-0.21723557,-2.6078699
2025-09-27,8.13,8.361306,-0.23130608,-2.8450933
2025-09-28,7.98,8.192368,-0.21236753,-2.6612473
2025-09-29,7.8999996,8.08611,-0.1861105,-2.3558292
2025-09-30,7.8499994,8.006648,-0.15664864,-1.9955242
