date,actual,predicted,error,error_percent
2025-03-13,1.94,2.207603634421134,-0.2676036344211341,-13.794001774285263
2025-03-14,1.97,2.19831665029415,-0.22831665029414983,-11.589677679906082
2025-03-15,1.99,2.1511171733821723,-0.16111717338217235,-8.096340370963436
2025-03-16,1.98,2.1654423645798646,-0.18544236457986463,-9.365775988882053
2025-03-17,2.01,2.1644040476190476,-0.1544040476190478,-7.681793413882976
2025-03-18,1.99,2.293676706349206,-0.30367670634920585,-15.260135997447529
2025-03-19,1.96,2.51273117965368,-0.55273117965368,-28.20057039049388
2025-03-20,1.97,2.4575759523809526,-0.48757595238095264,-24.750048344210796
2025-03-21,1.93,2.4293340079365073,-0.4993340079365074,-25.872228390492612
2025-03-22,1.91,2.4805732142857138,-0.5705732142857138,-29.872943156320098
2025-03-23,1.96,2.464644285714286,-0.5046442857142859,-25.74715743440234
2025-03-24,1.96,2.4090900793650794,-0.4490900793650794,-22.91275915127956
2025-03-25,1.97,2.425617063492064,-0.455617063492064,-23.12776972040934
2025-03-26,1.96,2.3222491810966814,-0.36224918109668147,-18.4821010763613
2025-03-27,1.89,2.1145184307359304,-0.22451843073593047,-11.879282049520132
2025-03-28,1.95,2.090643214285714,-0.14064321428571414,-7.21247252747252
2025-03-29,1.98,2.1574254834054827,-0.1774254834054827,-8.960883000276903
2025-03-30,1.98,2.111134902597403,-0.1311349025974029,-6.622974878656712
2025-03-31,1.95,2.1151588311688307,-0.1651588311688308,-8.469683649683631
2025-04-01,2.0,2.099442478354978,-0.0994424783549781,-4.972123917748905
2025-04-02,1.96,2.110311872294372,-0.15031187229437215,-7.668973076243477
2025-04-03,1.99,2.1061159271284273,-0.11611592712842733,-5.834971212483786
2025-04-04,2.11,2.0407435064935067,0.06925649350649321,3.2822982704499153
2025-04-05,2.14,2.0243530303030304,0.11564696969696975,5.404064004531296
2025-04-06,2.17,2.020670808080808,0.14932919191919192,6.881529581529581
2025-04-07,2.11,2.0117192207792205,0.09828077922077938,4.657856835108028
2025-04-08,2.17,2.0850753968253968,0.08492460317460315,3.9135761831614357
2025-04-09,2.25,2.0795637698412697,0.17043623015873033,7.574943562610237
2025-04-10,2.29,2.0692333333333326,0.22076666666666744,9.640465793304255
2025-04-11,2.26,2.014853903318903,0.245146096681097,10.847172419517568
2025-04-12,2.1,1.99945549062049,0.1005445093795101,4.787833779976671
2025-04-13,2.02,1.9824991991341998,0.03750080086580021,1.856475290386149
2025-04-14,1.95,1.9241736255411253,0.0258263744588747,1.3244294594294719
2025-04-15,1.9,1.922855396825397,-0.022855396825397056,-1.2029156223893187
2025-04-16,1.86,2.0378864033189035,-0.17788640331890337,-9.563785124672224
2025-04-17,1.95,2.1315707936507935,-0.18157079365079354,-9.311322751322745
2025-04-18,2.02,2.0774763095238082,-0.05747630952380822,-2.8453618576142685
2025-04-19,1.98,2.024967182539683,-0.044967182539683126,-2.2710698252365216
2025-04-20,1.83,2.0709376190476187,-0.24093761904761868,-13.165990111891732
2025-04-21,1.63,2.061098751803751,-0.43109875180375123,-26.44777618427922
2025-04-22,1.55,2.1198102597402593,-0.5698102597402592,-36.76195224130704
2025-04-23,1.53,2.1160741883116883,-0.5860741883116882,-38.30550250403191
2025-04-24,1.54,2.1255974025974025,-0.5855974025974024,-38.02580536346769
2025-04-25,1.63,2.1337871103896093,-0.5037871103896094,-30.907184686479113
2025-04-26,1.95,2.0778003246753243,-0.12780032467532432,-6.553862803862785
2025-04-27,2.13,2.0709903571428567,0.05900964285714316,2.7704057679409937
2025-04-28,2.2,2.3189194047619055,-0.11891940476190532,-5.405427489177514
2025-04-29,2.18,2.5446875288600292,-0.3646875288600291,-16.72878572752427
2025-04-30,2.2,2.512713571428572,-0.31271357142857203,-14.214253246753273
2025-05-01,2.27,2.5249880158730162,-0.2549880158730162,-11.232952241102035
2025-05-02,2.31,2.5409319444444445,-0.23093194444444443,-9.99705387205387
2025-05-03,2.34,2.5387380158730166,-0.19873801587301676,-8.493077601410972
2025-05-04,2.32,2.5301256349206356,-0.21012563492063574,-9.0571394362343
2025-05-05,2.34,2.495278163780665,-0.15527816378066506,-6.6358189649856865
2025-05-06,2.37,2.5074812987012995,-0.13748129870129944,-5.800898679379722
2025-05-07,2.38,2.4861547510822515,-0.10615475108225159,-4.460283658918134
2025-05-08,2.4,2.399412579365079,0.0005874206349210098,0.02447585978837541
2025-05-09,2.44,2.2326929978354983,0.2073070021645016,8.496188613299246
2025-05-10,2.47,2.2507248232323236,0.2192751767676766,8.877537520958565
2025-05-11,2.56,2.323036507936508,0.236963492063492,9.256386408730155
2025-05-12,2.58,2.401969722222222,0.17803027777777825,6.900398363479776
2025-05-13,2.52,2.46869384920635,0.05130615079364986,2.0359583648273754
2025-05-14,2.47,2.4816240079365084,-0.011624007936508196,-0.470607608765514
2025-05-15,2.47,2.4773429256854267,-0.0073429256854264935,-0.297284440705526
2025-05-16,2.56,2.56086869047619,-0.0008686904761900927,-0.033933221726175494
2025-05-17,2.59,2.886716309523809,-0.29671630952380923,-11.456228166942442
2025-05-18,2.6,3.029500555555556,-0.4295005555555558,-16.519252136752144
2025-05-19,3.12,3.087664047619049,0.032335952380951216,1.0364087301586928
2025-05-20,3.42,3.1211551984126995,0.2988448015873004,8.73815209319592
2025-05-21,3.25,3.0995133333333347,0.15048666666666533,4.630358974358932
2025-05-22,3.35,3.1666747619047624,0.1833252380952377,5.472395167022022
2025-05-23,3.72,3.3738939285714284,0.34610607142857175,9.30392665130569
2025-05-24,3.77,3.440126865079366,0.32987313492063386,8.749950528398776
