date,actual,predicted,error,error_percent
2025-01-02,2.48,2.493939010928199,-0.013939010928198936,-0.5620568922660861
2025-01-07,2.56,2.543384876791582,0.01661512320841796,0.6490282503288265
2025-01-10,2.44,2.6257829554102745,-0.18578295541027456,-7.614055549601417
2025-01-16,3.02,2.8761556315743584,0.14384436842564163,4.763058557140452
2025-01-17,2.72,2.6190449075238034,0.10095509247619683,3.7115842822131184
2025-01-18,2.51,2.4120845985931343,0.0979154014068655,3.9010120082416533
2025-01-23,1.99,2.000700877637198,-0.01070087763719818,-0.5377325445828232
2025-01-28,1.97,1.9880759758409245,-0.018075975840924574,-0.9175622254276433
2025-01-29,1.97,1.8908199027599566,0.07918009724004338,4.019294276144334
2025-02-08,1.79,1.631798549399368,0.15820145060063195,8.838069865957092
2025-02-16,1.8,1.6567306696558028,0.1432693303441972,7.959407241344289
2025-02-19,1.64,1.5909651200144839,0.04903487998551603,2.9899317064339046
2025-02-22,1.92,1.8793870912599817,0.040612908740018216,2.1152556635426154
2025-03-01,1.89,1.788270484988606,0.10172951501139393,5.382514021766875
2025-03-05,1.89,1.7979775218996181,0.09202247810038178,4.868914185205385
2025-03-06,1.93,1.8191862048021283,0.1108137951978716,5.74164741957884
2025-03-08,1.94,1.8170987833446737,0.12290121665532627,6.335114260583828
2025-03-12,1.85,1.9457947674573806,-0.09579476745738047,-5.178095538236782
2025-03-16,1.98,2.0116385328175754,-0.03163853281757545,-1.597905697857346
2025-03-24,1.96,2.2660926053336343,-0.30609260533363436,-15.616969659879304
2025-04-03,1.99,1.9221449506860666,0.06785504931393338,3.409801473061979
2025-04-10,2.29,1.9658821201925258,0.3241178798074742,14.153619205566558
2025-04-11,2.26,1.9178681271782105,0.34213187282178925,15.138578443442002
2025-04-14,1.95,1.8144998326784392,0.13550016732156078,6.94872652931081
2025-04-17,1.95,1.952856724012341,-0.0028567240123409388,-0.1464986672995353
2025-05-01,2.27,2.392655661839296,-0.12265566183929577,-5.403333120673823
2025-05-03,2.34,2.3630989679798717,-0.023098967979871876,-0.9871353837552085
2025-05-08,2.4,2.2632117091531603,0.13678829084683963,5.699512118618318
2025-05-13,2.52,2.29484276892324,0.22515723107676022,8.934810757014294
2025-05-17,2.59,2.65710401598563,-0.0671040159856302,-2.5908886480938307
2025-05-21,3.25,3.03590396306977,0.21409603693023005,6.587570367084002
2025-05-25,3.89,3.5385879383278436,0.35141206167215655,9.033729091829217
2025-06-01,3.21,3.064010409215567,0.14598959078443308,4.547962329733117
2025-06-03,3.33,3.1880344101285005,0.14196558987149954,4.263230927072058
2025-06-05,3.47,3.34816698177964,0.12183301822036041,3.5110379890593775
2025-06-12,3.91,3.7901566576551557,0.1198433423448444,3.065047118793974
2025-06-19,4.32,4.173304974404901,0.14669502559509962,3.39571818507175
2025-06-24,4.34,4.232909284705871,0.10709071529412917,2.467528002168875
2025-07-07,5.55,5.5449326346414995,0.005067365358500275,0.0913038803333383
2025-07-10,5.9,5.916089650831242,-0.016089650831241364,-0.2727059462922265
2025-07-12,6.12,6.154553728045478,-0.03455372804547796,-0.5646033994359143
2025-07-14,6.4,6.437663095729901,-0.037663095729900675,-0.588485870779698
2025-07-16,6.72,6.762620097629708,-0.0426200976297082,-0.6342276432992291
2025-07-17,6.83,6.877306243347094,-0.04730624334709432,-0.6926243535445729
2025-07-18,6.97,7.048506231140053,-0.07850623114005284,-1.1263447796277308
2025-07-22,7.33,7.483191322679755,-0.15319132267975455,-2.089922546790649
2025-07-26,7.91,8.088664790686394,-0.17866479068639407,-2.258720489082099
2025-07-31,8.56,8.827832608310615,-0.2678326083106146,-3.1288856111053107
2025-08-02,8.7,8.921040695476002,-0.22104069547600247,-2.540697649149454
2025-08-19,9.33,9.57702442019057,-0.24702442019057003,-2.647635800542015
2025-08-22,9.59,9.892494534300369,-0.30249453430036866,-3.1542704306607785
2025-08-26,9.37,9.621327378659656,-0.2513273786596564,-2.6822559088543905
2025-08-27,9.33,9.600399774310095,-0.27039977431009454,-2.8981755017159117
2025-09-01,9.48,9.755559377129122,-0.27555937712912204,-2.9067444844844097
2025-09-02,9.51,9.774026880764508,-0.26402688076450787,-2.7763078944743205
2025-09-14,9.31,9.617377209250627,-0.3073772092506264,-3.301581194958393
2025-09-15,9.22,9.484500406381802,-0.26450040638180106,-2.8687679650954556
2025-09-19,8.85,9.122760821230631,-0.27276082123063183,-3.0820431777472526
2025-09-24,8.52,8.776364597948865,-0.2563645979488651,-3.0089741543294033
2025-10-06,7.3,7.569998627906433,-0.2699986279064328,-3.6986113411840114
2025-10-10,7.03,7.207641532006461,-0.1776415320064606,-2.5269065719268933
2025-10-13,6.83,7.028433451165524,-0.19843345116552413,-2.9053213933458877
2025-10-23,5.78,5.961144315701643,-0.18114431570164236,-3.133984700720456
2025-10-25,5.63,5.846273637704685,-0.21627363770468477,-3.841450048040582
2025-11-03,4.98,5.38443065870374,-0.4044306587037392,-8.12109756433211
2025-11-07,5.22,5.684629606835104,-0.46462960683510435,-8.900950322511578
2025-11-09,4.98,5.318920900912671,-0.3389209009126706,-6.805640580575714
